#KEY	SRR11728040_2	SRR11728041_2	SRR11728042_2	SRR11728043_2
654434	339	317	464	626
654463	8	2	10	9
654466	0	0	4	12
654483	17	46	29	24
6545	0	0	0	0
654502	0	0	0	0
6546	8	14	4	11
6547	0	0	0	0
654780	0	0	0	0
654790	7	14	18	28
6548	5547	4306	5098	6815
654816	34693	28272	14849	21194
654817	47975	35255	18714	24453
654835	0	0	0	0
654841	17	15	16	27
6549	0	1	6	7
655	245	111	205	268
6550	1747	1829	1151	1570
6553	168	137	165	268
6554	0	3	2	0
6555	0	0	0	0
6556	33	36	49	53
6557	2	0	8	8
6558	452	384	252	302
6559	0	0	0	1
656	110	65	25	67
6560	1583	1184	442	647
6561	0	0	0	0
6563	5	8	10	9
6564	0	3	0	0
6565	57	51	60	60
6566	2337	1680	1472	1926
6567	0	0	0	0
6568	0	0	0	0
6569	2	0	0	0
657	297	220	166	137
6570	7	3	21	12
6571	278	193	189	338
6572	0	0	0	0
6573	2673	1995	741	1076
6574	18438	15234	14582	20359
6575	1997	1496	1365	1754
6576	1732	985	208	354
6578	0	0	0	0
6579	0	0	0	0
658	0	2	0	0
6580	64	63	2112	2888
6581	2	8	27	20
6582	0	0	16	19
6583	858	818	600	886
6584	81	81	23	29
6585	175	127	40	38
6586	71	39	124	122
6588	0	0	0	2
659	2394	2107	2089	2410
6590	9	7	4	8
6591	0	0	0	0
6594	0	0	0	0
6595	2776	2405	1237	1585
6596	3864	3269	1115	1486
6597	8539	6785	4127	5888
65975	0	0	0	0
65977	946	676	793	857
65979	1495	1125	505	770
6598	5093	3124	2353	3530
65980	1151	1056	986	1469
65981	209	267	242	218
65982	4	2	0	0
65983	0	0	0	0
65985	1266	997	864	1024
65986	0	0	0	0
65987	6	0	0	8
65988	298	235	223	312
65989	64	84	106	164
6599	10341	8274	5215	7410
65990	425	260	184	265
65991	2615	1785	2282	3412
65992	3961	3060	2612	3716
65993	1448	1003	839	1119
65996	1946	1369	2110	2806
65997	3	4	0	0
65998	1054	848	338	568
65999	0	0	0	0
660	26	16	8	14
66000	0	0	0	0
66002	6	2	0	2
66004	0	2	0	0
66005	1107	794	413	587
66008	1117	897	1192	1575
6601	3529	3146	1303	1705
6602	1880	1364	1369	1887
6603	3666	2735	1450	2020
66035	206	171	163	199
66036	956	888	1053	1250
66037	3	9	24	7
6604	1221	857	325	480
6605	3438	2872	1834	2544
6606	796	877	505	955
6607	31	28	18	33
6608	95	79	78	72
6609	1122	881	641	784
661	1906	1467	2490	3189
6610	680	498	492	757
6611	25948	19454	34171	47875
6612	5646	4798	2597	3823
6613	7823	5257	3920	5510
6614	52	27	4	2
6615	5318	3508	1912	2782
6616	0	0	2	0
6617	1107	723	803	1295
6618	2863	1938	776	1166
6619	1075	775	951	1173
662	574	323	460	708
6620	0	2	0	2
6621	450	484	500	801
6622	0	0	0	0
6623	21	16	6	0
6624	99	80	34	62
6625	15964	14180	14799	21786
6626	5026	3522	2610	3943
6627	3003	2829	2690	3917
6628	51485	34040	30324	43477
6629	14425	10629	8332	12399
663	8339	7349	9056	12473
6631	5238	3757	2937	4568
6632	2757	2275	1513	2121
6633	12964	8904	7835	11748
6634	5657	4460	3204	4934
6635	6415	4713	3601	5335
6636	4081	2973	1739	2492
6637	6076	3940	3801	5967
6638	2	0	0	0
664	2942	2042	3401	5211
6640	192	153	44	71
6641	8311	6859	1311	1505
6642	10754	9759	7740	9843
6643	6246	4554	2815	4084
6645	627	502	457	542
6646	4316	3776	2236	2583
664612	0	0	0	0
664613	0	0	0	0
664614	0	0	0	0
664615	0	0	0	0
664616	0	0	0	0
664617	0	0	0	0
664618	1	1	4	1
6647	6659	5073	2957	4602
664701	0	0	0	0
664709	1308	961	651	907
6648	145653	119113	234677	313195
6649	0	0	0	0
665	9373	7951	17643	23382
6650	2559	2220	1649	2348
6651	14833	14770	15217	16772
6652	3266	2345	1289	1678
6653	9709	9816	752	785
6654	1746	1753	1328	1349
6655	1808	1576	2131	2494
6656	0	0	0	0
6657	0	0	0	4
6658	0	0	0	0
6659	1787	1696	2079	2794
666	0	2	2	4
6660	0	0	0	0
6662	0	0	0	0
6663	1	0	0	0
6664	0	0	0	0
6665	86	91	94	133
6666	1047	756	305	461
6667	5208	5610	4879	5839
6668	1144	1041	788	1229
667	171	181	252	250
6670	9100	7283	6805	8917
6671	435	280	221	347
6672	6452	5859	8518	10102
6674	181	122	174	237
6675	2486	2080	2555	3616
6676	301	300	347	544
6677	0	0	0	0
6678	15	3	87	86
668	0	0	0	0
6683	1329	1119	980	1182
6687	2851	2809	2484	3240
6688	24696	17176	16567	25346
6689	15	11	0	6
669	598	390	573	760
6690	0	2	4	12
6691	0	0	0	0
6692	900	708	97	167
6693	11576	9555	3899	5185
6694	0	0	0	0
6695	1430	1313	273	357
6696	173074	136524	321409	431593
6697	0	0	0	0
6698	0	0	0	0
6699	0	0	0	0
670	333	235	135	214
6700	0	0	0	0
6701	0	0	0	0
6702	0	0	0	0
6703	0	0	0	2
6704	0	0	0	0
6705	0	0	0	0
6706	0	0	0	0
6707	0	0	0	0
6708	12	2	62	29
6709	9423	7931	4383	6043
671	108	89	40	27
6710	434	342	98	103
6711	8428	7855	4782	6000
6712	29	31	17	23
6713	33366	26340	18431	22581
6714	3645	2801	3274	4292
6715	2717	2204	1251	1726
6716	4	0	2	2
6717	2483	1866	1199	1845
6718	0	0	18	8
6719	4	4	4	6
672	1593	1229	541	798
6720	2615	1998	910	1436
6721	12656	10336	5453	7819
6722	8630	6774	4708	7008
6723	2502	1758	584	1071
6725	5	5	29	8
6726	10380	7121	7714	10913
6727	16999	11698	9813	14105
6728	1358	1046	1871	2617
6729	3880	2904	3409	4589
673	920	986	1123	1220
6730	4961	3527	4570	5985
6731	7871	5893	6625	8664
6732	5164	4198	4773	5972
6733	2124	1825	1050	1413
6734	6814	5602	10746	14308
6736	0	0	0	0
6737	1184	843	1014	1440
6738	1729	1544	1860	2253
6741	7996	6316	3416	5184
6742	5479	4253	3834	5446
6744	2607	2089	1607	2229
6745	5974	4916	9297	11825
6746	11232	7088	11080	16792
6747	7563	5545	8368	11891
6748	10010	6421	8366	12316
6749	12796	9115	5073	7368
675	1045	1074	871	1135
6750	0	0	0	0
6751	0	0	0	0
6752	4	4	2	3
6753	18	29	12	9
6754	2	0	0	0
6755	28	13	2	20
6756	0	0	0	0
6757	0	0	0	0
6758	0	0	0	0
6759	0	0	0	0
676	0	0	0	0
6760	3593	2929	3989	5346
6764	414	331	180	344
6767	13810	9614	9895	13890
6768	4	0	2	4
6769	352	311	522	776
677	37779	31112	2152	3292
6770	675	487	295	504
6772	8409	7073	6268	8654
6773	1668	1639	1866	2397
6774	8826	7073	9768	13964
6775	0	0	6	1
6776	5494	4306	5118	6601
677679	9	24	0	4
677681	0	0	2	6
6777	2282	1872	879	1235
677763	4	0	0	4
677765	0	0	0	1
677766	19	22	19	21
677767	2	0	0	2
677768	0	0	0	0
677769	14	46	47	34
677770	4	3	1	0
677771	9	6	4	4
677772	0	0	16	3
677773	0	0	0	0
677774	0	0	4	0
677775	1	0	0	0
677776	10	5	12	5
677777	103	78	95	90
677778	12	28	65	67
677779	0	0	0	0
677780	2	0	0	2
677781	12	17	13	18
677784	0	0	0	0
677792	30	36	42	23
677793	4	3	3	7
677794	1	0	0	1
677795	19	17	29	34
677796	41	51	62	68
677797	3	16	16	11
677798	504	537	612	694
677799	0	3	0	11
6778	11680	9977	9252	11693
677800	7	4	4	3
677801	2	1	1	0
677802	8	9	26	23
677803	0	0	0	0
677804	0	0	0	0
677805	103	126	103	116
677806	1	7	4	6
677807	8	2	5	3
677808	10	10	6	7
677809	47	46	43	77
677810	1	5	3	11
677811	3	0	1	3
677812	15	19	10	10
677813	1	1	1	1
677814	6	6	12	25
677815	0	3	0	0
677816	0	0	0	0
677817	5	8	4	6
677818	0	0	0	0
677819	2	3	2	5
677820	0	0	0	0
677821	0	0	4	0
677822	130	173	135	126
677823	7	6	8	3
677824	0	0	0	0
677825	35	39	72	93
677826	33	18	45	53
677827	1	0	2	7
677828	0	0	0	0
677829	0	0	3	0
677830	2	10	8	0
677831	4	2	0	4
677832	5	16	4	14
677833	0	5	2	1
677834	22	44	21	21
677835	28	36	11	21
677836	0	1	0	0
677837	1	0	1	1
677838	135	155	150	186
677839	26	48	54	56
677840	4	3	1	8
677841	5	0	0	2
677842	43	37	3	19
677843	1	1	0	1
677844	13	5	6	7
677845	1	0	2	0
677846	2	3	0	3
677847	18	33	59	59
677848	40	46	39	68
677849	29	34	42	39
677850	33	51	54	68
677882	0	0	0	0
677885	9	7	10	7
6779	0	0	0	0
678	6428	5999	2016	2939
6780	8172	6163	5945	8040
6781	132	141	447	603
6782	3867	2674	4792	5807
6783	2	0	0	1
6785	0	0	0	0
6786	3175	2310	917	1350
678655	223	166	154	193
6787	1958	1539	1129	1337
6788	1154	782	1083	1429
6789	7402	7402	8802	10038
6790	5535	4504	656	932
6791	59	89	130	196
6792	39	43	29	29
6793	16088	13095	13408	17297
6794	4013	2950	1592	2533
6795	0	0	0	0
6799	18	4	7	5
680	0	0	0	0
6801	2245	2157	1924	2025
6804	888	798	644	775
6809	4978	4439	5841	7343
6810	7550	6587	6109	8924
6811	2735	2021	3340	4190
6812	3048	2168	1131	1561
6813	10648	8035	6092	8783
6814	2189	1752	1349	1857
6815	933	803	667	1029
6817	6148	4156	2083	2927
6818	32	15	14	23
6819	8	12	13	20
682	28050	18041	9936	14901
6820	8	6	2	2
6821	57	69	21	60
6822	0	0	0	0
6827	1488	1101	1097	1384
6829	10737	9126	9365	11782
683	1284	926	175	233
6830	10020	9196	9220	12710
6832	1292	963	1087	1447
6833	0	1	0	1
6834	719	440	327	422
6835	161	109	94	171
6836	13336	9831	9563	13642
6837	1162	892	572	836
6838	1089	890	1197	1764
6839	1259	1094	564	902
684	7219	5163	2781	3928
6840	1295	1296	1299	1695
6843	1249	1675	3629	4867
6844	1589	1370	1499	2113
6845	146	66	75	126
6846	0	2	3	0
6847	0	0	0	0
684959	98	82	140	153
685	0	0	0	0
6850	12570	10083	7501	10333
6853	9	6	4	14
6854	12	8	2	4
6855	325	257	391	569
6856	2756	2153	1857	2543
6857	0	0	0	0
686	275	219	140	222
6860	0	0	0	0
6861	0	2	0	0
6862	0	0	0	0
6863	0	0	0	0
6865	42	22	12	34
6866	3	2	10	9
6867	10740	11455	10544	12656
6868	8617	8221	10123	11980
6869	2	5	3	0
687	4806	4518	5337	6878
6870	0	0	0	0
6871	260	210	109	259
6872	5312	5322	3145	4063
6873	3560	3374	2879	3432
6874	826	794	226	360
6875	420	317	294	330
6876	112	164	170	194
6877	676	517	225	335
6878	2946	2095	1433	2100
6879	7920	6182	8796	12795
688	15	21	15	32
6880	3665	2721	2884	4407
6881	2033	1364	1247	2086
6882	2159	1582	1729	2870
6883	1322	910	948	1258
6884	818	660	1084	1603
6885	3238	3056	2989	3812
6886	2	0	0	2
6887	0	2	0	4
6888	15629	9964	12613	17569
689	23612	17919	17105	24738
6890	0	0	0	0
6891	25	8	8	8
6892	37	8	6	10
6894	880	909	447	471
6895	663	505	428	576
6897	7690	5609	8162	10409
6898	0	0	0	0
6899	97	114	60	86
690	0	0	0	0
6900	2	0	0	0
6901	2010	1719	1117	1598
6902	6403	4615	4846	6872
6903	1779	908	1645	2539
6904	7358	5444	1889	2813
6905	2199	1426	1221	1656
6906	0	0	0	0
6907	3073	2675	2071	2310
6908	1180	1018	886	1125
6909	10	2	4	2
6910	0	0	0	0
6911	22	52	6	16
6913	20	29	58	61
6915	196	123	24	32
6916	10370	7448	9291	12227
6917	6812	5014	3135	4183
6919	646	439	248	321
6920	160	127	24	49
692053	0	2	2	3
692057	27	76	38	62
692058	2	0	1	14
692063	74	68	64	113
692072	63	68	68	101
692073	85	88	76	128
692075	41	44	26	33
692076	9	4	7	16
692084	15	2	2	12
692085	46	41	110	74
692086	120	94	24	32
692087	0	0	0	0
692088	53	74	106	117
692089	7	9	11	14
692090	1	11	13	6
692091	42	37	23	37
692092	0	0	0	0
692093	12	9	3	1
692094	144	133	121	160
692099	329	278	325	536
6921	6482	4401	5251	7787
692106	4	4	4	5
692107	0	0	2	0
692108	4	1	0	0
692109	4	8	2	8
692110	0	0	0	3
692111	1	1	3	0
692148	11	1	6	3
692149	0	0	2	0
692157	0	6	4	0
692158	34	45	28	60
692195	1	2	3	0
692196	23	16	16	26
692197	20	17	17	20
692198	11	19	22	18
692199	0	0	0	0
692200	4	0	0	0
692201	0	0	0	0
692202	4	4	3	2
692203	18	4	5	6
692204	0	1	0	2
692205	85	68	93	99
692206	0	0	1	0
692207	4	6	3	0
692208	0	2	1	0
692209	0	0	0	3
692210	5	6	11	8
692211	4	3	3	8
692212	37	25	26	38
692213	16	18	14	15
692214	0	0	0	2
692215	0	0	0	0
692223	9	7	5	10
692224	0	0	0	0
692225	9	17	17	35
692226	0	0	0	0
692227	139	144	113	115
692229	0	1	3	0
692233	0	0	0	0
692234	3	0	3	2
692235	3	2	10	1
692247	31	25	49	41
6923	5011	3317	2498	3606
692312	0	0	0	0
6924	1602	1106	1890	2214
6925	406	433	822	860
6926	0	0	0	0
6927	22	16	20	46
6928	2	2	4	3
6929	5833	4134	1519	2271
693120	0	1	6	0
693121	0	0	0	0
693122	3	7	13	6
693123	0	0	0	0
693124	0	0	0	0
693125	0	0	0	0
693126	0	0	0	0
693127	0	0	0	0
693128	2	0	3	11
693129	0	0	0	0
693130	2	5	1	8
693131	2	0	0	0
693132	0	0	0	0
693133	0	2	0	1
693134	0	1	0	0
693135	0	0	0	0
693136	0	0	0	0
693137	0	0	0	0
693138	0	0	1	0
693139	0	0	0	0
693140	0	0	1	3
693141	0	0	0	0
693142	0	0	0	0
693143	1	1	0	0
693144	0	0	0	0
693146	0	0	0	0
693147	0	0	0	0
693148	0	0	1	0
693149	0	0	0	0
693151	0	0	0	0
693152	0	0	0	0
693153	0	0	0	0
693154	0	1	0	4
693155	74	70	66	56
693156	0	0	0	0
693157	0	0	0	0
693158	12	4	8	3
693159	0	0	0	0
693160	0	0	0	0
693161	0	0	0	1
693162	0	0	0	0
693163	0	0	0	0
693164	3	2	7	7
693165	0	0	0	1
693166	0	0	0	0
693167	0	0	0	0
693168	0	0	0	0
693169	0	0	0	0
693170	0	0	0	0
693171	0	0	0	0
693172	0	0	0	0
693173	3	0	2	0
693174	3	5	8	3
693175	3	10	27	11
693176	0	0	0	0
693177	0	0	0	0
693178	5	7	10	14
693180	0	0	6	7
693181	0	0	0	0
693182	0	0	0	0
693183	0	0	0	0
693184	0	0	0	0
693185	0	0	0	0
693186	0	1	0	0
693187	0	0	0	0
693188	0	0	0	0
693189	0	1	0	0
693190	0	0	0	0
693191	0	0	0	0
693192	0	0	0	0
693193	0	0	0	0
693194	0	0	0	0
693195	0	0	0	0
693196	2	3	9	12
693197	4	25	32	19
693198	1	2	6	4
693199	0	0	0	2
6932	10	4	4	1
693200	0	0	0	0
693201	20	16	17	38
693202	0	0	0	0
693203	0	0	0	0
693205	0	0	0	0
693206	0	0	0	0
693207	0	0	0	0
693208	17	9	6	5
693209	0	0	0	0
693210	0	0	0	0
693211	0	0	0	0
693212	0	0	0	0
693213	0	8	16	8
693214	0	0	0	0
693215	9	8	8	3
693216	14	15	18	28
693217	0	0	1	0
693218	0	0	0	0
693219	0	0	0	0
693220	135	142	170	192
693221	9	18	8	16
693222	23	22	22	28
693223	0	0	1	3
693224	0	0	0	0
693225	0	0	0	0
693226	4	5	3	1
693227	0	4	0	0
693228	0	0	0	0
693229	0	0	4	0
693230	0	0	2	0
693231	9	14	17	18
693232	13	8	19	20
693233	0	0	0	0
693234	0	0	0	0
693235	0	2	0	0
6934	1827	1483	1598	1787
6935	4	4	8	2
6936	142	109	66	104
6938	6326	5130	2852	3429
6939	0	0	0	1
694	21706	16801	24988	35804
6940	67	77	46	48
6941	12	12	4	2
6942	2086	1903	1080	1353
6943	0	0	0	0
6944	2097	1244	1103	1544
6945	3907	2831	4337	5981
6947	3	0	2	2
6948	48	6	4	10
6949	3173	2334	1021	1634
695	6501	5078	2207	2939
6950	14395	10992	8869	12733
6953	0	0	0	0
6954	5	4	1	3
6956	0	0	0	0
696	0	0	0	2
6966	0	0	0	0
6967	38	50	468	572
6968	4	0	26	49
6969	2	1	12	10
6970	1	0	0	0
6971	10	32	237	259
6972	2	0	65	63
6974	5	15	50	48
6975	0	0	0	0
6976	17	22	113	123
6977	30	22	104	142
6978	597	445	1441	1779
6982	18	24	84	71
6983	20	21	212	337
6988	1065	814	968	1330
699	6624	5320	712	1001
6990	1792	1355	1769	2555
6991	39	51	91	82
6992	12	10	26	23
6993	4209	2802	3207	4617
6996	2610	2186	2383	3003
6997	0	0	0	0
6998	0	0	0	0
6999	1044	880	1641	2346
70	0	0	0	0
7001	2129	1390	626	831
7003	0	0	0	0
7004	0	0	0	0
7005	176	157	98	120
7006	153	142	136	170
7007	0	0	0	0
7008	116	49	21	32
7009	38457	28970	34649	43585
701	5268	4987	421	775
7010	0	0	0	4
7011	1754	1488	1855	2115
7012	2	7	7	3
7013	1413	997	639	802
7014	1067	804	741	1018
7015	6	2	0	2
7016	1529	1112	471	599
7018	37	37	72	124
7019	1763	1383	1392	1847
7020	0	0	0	0
7021	0	0	1	0
7022	0	0	0	0
7023	245	146	51	54
7024	1678	1615	1221	1424
7025	6	4	0	4
7026	102	77	6	20
7027	11644	8406	2569	3691
7029	1678	1508	679	993
7030	7999	5818	5238	6831
7031	0	0	0	2
7032	0	0	0	0
7033	0	0	0	0
7035	0	0	4	0
7036	465	350	121	211
7037	18896	16210	10351	12735
7038	83	60	420	394
7039	315	202	691	1043
7040	41733	30267	26749	40025
7041	972	716	342	599
7042	2	6	14	4
7043	33	45	37	33
7044	0	0	0	0
7045	363	277	911	1298
7046	9081	7734	3432	4665
7047	3	4	7	7
7048	7778	6445	8418	9857
7049	175	133	131	183
705	1103	793	552	836
7050	2672	2250	2476	3081
7051	70	94	94	134
7052	278	247	386	470
7053	49	40	156	174
7054	0	0	0	0
7056	18281	19562	31018	43575
7057	1559	1623	2115	2442
7058	41	58	50	57
7059	707	712	332	519
706	3780	2347	1098	1588
7060	16	7	9	3
7062	95	107	6	16
7064	3877	2439	1258	1807
7066	2	0	0	0
7067	537	603	165	209
7068	0	1	2	6
7069	0	0	0	3
7070	0	0	2	6
7071	5082	4068	1750	2169
7072	3495	2638	2479	3097
7073	4494	3473	3207	4531
7074	1153	1143	1412	1570
7075	207	187	229	259
7076	20670	15853	15686	21342
7077	4897	3859	813	1272
7078	0	2	0	2
7079	3	4	0	6
708	5166	2989	2107	3208
7080	0	0	0	0
7082	2	1	0	0
7083	1283	709	294	531
7084	798	620	655	958
7086	64234	40704	23473	35961
7087	146	176	100	98
7088	0	0	0	0
7089	115	72	30	41
7090	5877	5754	2624	4101
7091	1382	976	841	1016
7092	0	0	0	0
7093	2	4	60	9
7094	28133	22240	15474	19873
7095	4047	3555	3446	4571
7096	192	206	331	416
7097	4177	4501	14351	16946
7098	0	0	0	0
7099	3169	2645	2459	2742
71	125360	73603	23255	35247
710	2	0	0	0
7100	32	28	2	12
7101	0	0	0	0
7102	54	74	78	149
7103	0	0	0	0
7104	19	12	38	11
7105	0	0	0	0
7106	234	177	155	212
7107	686	583	865	1149
7108	305	263	266	327
7109	4993	5297	5825	7277
711	0	0	0	0
7110	3531	3560	4664	5693
7111	321	199	492	611
7112	11294	8009	2091	3004
7113	0	0	0	4
7114	371	398	247	295
7117	13551	7972	4747	6692
712	184	137	150	210
7122	2	6	0	6
7123	108	55	15	23
7124	1	3	0	2
7125	0	4	16	7
7126	1400	1129	2138	2784
7127	17127	13078	7229	10208
7128	82188	72294	45945	57141
713	0	0	0	0
7130	1686	886	3429	4233
7132	6202	4653	3252	4503
7133	62343	49251	54273	75128
7134	2	0	0	0
7135	0	4	0	0
7136	244	143	55	69
7137	6	6	5	14
7138	3066	2141	743	1176
7139	0	0	0	0
714	9	8	7	2
7140	14	9	13	12
7141	0	0	2	12
7142	0	0	0	0
7143	56	42	23	29
7145	9052	9118	11506	13356
7146	0	0	0	0
7148	0	0	0	0
715	96	150	123	134
7150	16233	12584	9904	13429
7151	15	13	26	37
7152	1	1	0	0
7153	28238	23515	2189	3180
7155	13131	10726	4794	6622
7156	779	688	564	735
7157	137	118	84	121
7158	1941	1928	1720	1821
7159	5667	5010	4175	4826
716	12	8	25	71
7161	18	14	0	0
7162	15	16	54	45
7163	395	198	178	250
7164	0	0	0	0
7165	13997	11013	12244	16522
7166	2	1	7	6
7167	28297	19354	23480	33608
7168	1344	1125	586	919
7169	893	1040	539	703
717	144	12	2	2
7170	42564	33651	32048	43038
7171	116061	95775	55913	76239
7172	1522	1160	1051	1483
7173	0	0	2	0
7174	8023	7556	7641	9452
7175	9987	10338	8924	10161
7177	78289	46319	12510	19731
7178	263404	172919	310183	437404
7179	0	0	0	0
718	8864	6342	13570	16244
7180	0	0	0	0
7181	1268	1287	1138	1458
7182	3049	3263	2959	3610
7184	42281	33707	30970	44043
7185	76269	59153	70289	85579
7186	732	506	537	766
7187	2363	1960	2092	2540
7188	70	70	12	26
7189	469	466	515	506
719	5506	3523	3557	4684
72	0	0	0	0
720	3	0	6	0
7200	0	0	0	0
7201	2	0	3	0
7203	14867	9578	7790	11024
7204	5762	6467	6620	7006
7205	116	90	26	52
721	1	0	0	0
7216	6	6	0	0
722	0	0	6	8
7220	73	42	70	84
7221	210	166	210	348
7222	0	0	0	0
7223	0	0	0	0
7224	4	2	5	0
7225	0	0	0	0
7226	15782	13086	18172	21743
7227	12	2	104	98
723779	0	0	0	0
723790	8	4	2	1
723809	6	2	16	20
723961	0	0	0	0
723972	73	86	29	40
724022	0	0	0	0
724023	0	0	0	0
724024	0	0	0	0
724025	0	0	0	0
724026	0	0	0	0
724027	2	2	0	0
724028	0	0	0	0
724029	0	0	0	0
724030	0	0	0	0
724031	1	2	0	0
724032	0	0	0	0
724033	7	4	1	1
724102	358	333	380	452
7247	4736	3606	3645	4647
7248	1383	1397	1240	1448
7249	3575	2569	1841	2434
725	0	0	0	0
7251	3037	2063	2708	3513
7252	0	0	8	1
7253	0	3	0	0
7257	3825	2960	2365	3422
7258	0	0	0	0
7259	2681	1787	4045	5542
726	72	49	20	24
7260	1497	973	579	811
7262	1603	1095	2614	3897
7263	1356	900	527	690
7264	2988	1760	1072	1684
7265	3964	2622	2378	3565
7266	4326	3407	2854	4100
7267	6057	6132	4366	5047
7268	1244	968	1402	1937
727	333	217	66	92
7270	613	577	497	754
7272	873	798	222	353
7273	429	740	1321	1261
7274	0	0	0	0
7275	11	20	0	2
7276	0	0	0	0
727676	0	0	0	0
727677	0	0	0	0
727699	2	4	1	10
7277	4461	3722	2997	4765
727708	3	4	4	4
727721	0	2	0	0
727738	45	51	35	47
727751	54	6	9	25
727758	8	18	2	20
727764	0	0	0	0
727787	0	0	0	0
7278	0	0	0	0
727800	19	11	1	3
727830	0	0	0	0
727832	0	0	0	0
727837	0	0	0	0
727849	39	45	68	52
727851	183	232	199	205
727857	0	0	0	0
727866	145	2	2	9
727869	0	2	4	2
727896	9	17	28	19
727897	3	0	0	4
727905	0	0	0	0
727909	100	109	33	32
727910	2	8	22	43
727924	0	0	0	0
727936	219	152	206	234
727940	0	0	0	0
727944	0	0	0	0
727956	743	831	748	725
727957	1903	1691	1545	1963
727962	1	1	0	0
727982	0	0	0	0
728	14124	11801	4703	5800
7280	1168	693	294	495
728012	0	0	0	0
728013	0	0	0	0
728024	27	29	30	38
728026	7	3	3	1
728034	0	0	1	0
728036	0	0	0	0
728039	37	27	17	21
728042	0	0	0	0
728047	204	266	73	53
728049	0	0	0	0
728052	0	0	0	0
728053	12	25	69	31
728062	0	0	0	0
728065	0	0	0	0
728066	96	63	117	131
728071	14	10	0	3
728072	0	0	0	0
728075	0	0	0	0
728081	0	0	0	0
728082	0	0	0	0
728084	12	12	214	295
728090	0	0	0	0
728093	0	0	0	0
728095	0	0	0	0
728096	0	0	0	0
728113	0	0	0	0
728116	0	0	0	2
728118	20	21	8	23
728127	22	11	29	17
728130	8	17	21	8
728137	0	0	0	0
728145	0	0	0	0
728190	370	302	379	523
728192	6	5	159	161
728194	12	10	30	8
728199	0	0	0	0
728208	0	0	0	0
728215	2	0	0	0
728224	0	0	0	0
728228	49	51	41	50
728229	30	12	24	33
728233	410	315	265	417
728239	0	0	0	0
728242	0	0	0	0
728262	181	148	771	833
728264	11	21	8	1
728269	0	0	0	0
728276	0	0	0	0
728279	0	0	0	0
728294	1052	1079	1474	2056
728297	0	0	0	0
728299	0	0	0	0
7283	2131	1272	908	1575
728307	0	0	0	0
728310	15	14	0	1
728316	0	0	0	0
728317	0	0	0	0
728318	0	0	0	0
728323	34	25	42	39
728340	462	361	177	125
728343	0	0	0	0
728358	0	0	0	0
728361	1	11	10	8
728369	0	0	0	0
728373	0	0	0	0
728377	0	0	0	0
728378	0	0	0	0
728379	0	0	0	0
728386	0	0	0	0
728392	157	133	108	117
728393	0	0	0	0
728395	0	0	0	0
7284	12854	8279	4761	7367
728400	0	0	0	0
728402	0	0	1	0
728403	0	0	0	0
728404	50	88	90	95
728405	0	0	0	0
728407	7	18	21	11
728409	0	0	6	0
728410	0	0	0	0
728411	97	131	125	144
728417	12	13	12	10
728419	0	0	0	0
728430	0	0	0	0
728431	181	145	267	391
728441	2	3	0	0
728448	165	222	205	239
728449	0	0	0	0
728450	0	0	0	0
728458	0	0	0	1
728461	0	0	0	0
728464	0	0	0	0
728485	4	0	0	0
728489	327	240	275	365
728492	15	4	12	4
728495	0	0	0	0
728498	47	76	17	23
728503	0	0	0	0
728528	0	0	0	0
728537	141	125	518	755
728554	704	523	232	371
728558	28	37	45	42
728568	153	104	107	154
728577	84	71	10	14
728586	8	5	2	2
728588	0	0	0	0
728591	18	27	14	11
728597	0	0	0	0
7286	374	299	717	956
728606	22	5	1	10
728609	42	45	29	22
728613	2	0	2	1
728619	3	8	10	16
728621	74	52	53	80
728635	13	6	1	1
728637	11	4	12	19
728640	1	0	2	3
728642	1967	2497	2841	3095
728643	1	0	0	0
728655	0	0	0	0
728656	0	0	0	0
728658	4372	2517	2821	3952
728661	2864	2316	2320	3188
728671	2	2	0	0
728675	0	0	0	0
728689	137	94	70	92
728695	0	0	0	0
7287	14	9	21	48
728712	0	0	0	0
728715	79	95	38	50
728716	0	0	0	0
728723	15	6	0	9
728724	33	29	0	4
728728	0	6	2	7
728730	240	222	87	114
728734	12	4	6	11
728741	13	14	34	30
728743	181	178	136	212
728747	0	0	0	0
728752	32	24	38	42
728753	0	0	0	0
728755	0	0	0	0
728758	2	9	6	7
728763	4	3	0	0
728769	182	137	268	364
728773	0	0	0	0
728780	7	2	18	38
728798	0	1	0	0
7288	8	10	4	11
728800	0	0	0	0
728806	20	31	18	21
728819	0	0	0	0
728833	501	356	45	77
728841	20	36	23	104
728853	0	0	0	0
728855	12	10	12	31
728858	2	2	0	2
728875	7	12	10	22
728882	0	0	6	0
728888	116	161	111	129
7289	687	559	391	552
728911	0	0	0	0
728912	55	147	155	115
728927	0	0	0	0
728929	0	0	0	0
728932	10	0	9	5
728936	178	272	388	565
728939	0	0	0	2
728945	0	0	0	0
728957	0	0	0	0
728963	25	55	120	49
728975	123	84	42	78
728989	23	16	93	102
729	0	0	0	0
7290	1223	905	581	870
729013	201	136	134	144
729020	6	5	2	3
729025	0	0	0	0
729040	4	23	48	60
729041	27	14	25	43
729059	1	2	2	1
729080	0	0	0	0
729081	6	13	28	19
729082	1900	1414	1265	1697
729085	20	14	0	6
729086	22	19	20	8
729092	162	176	258	330
729096	253	261	421	470
7291	0	0	0	0
729121	0	0	0	0
729156	0	6	8	10
729159	0	0	0	0
