"","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","Gene.Symbol","Platform.ORF","Probability","Standard.Error"
"637",-0.870785689818697,-1.33625274258577,-0.405318637051624,6.05281538489102,-4.24586270579773,0.00226144242919914,0.0154537450242769,-1.4096678535413,"mraY","gene:ECOLIN_00430",0.196286449867405,0.237483190187282
"652",0.872699941285122,0.396349759656704,1.34905012291354,4.23630418346458,4.15797832031761,0.00257092304636732,0.0170816887215339,-1.47787682704911,"pgaA","gene:ECOLIN_05195",0.185748326233003,0.243035806953275
"654",-0.562397291299822,-0.8448144139337,-0.279980168665945,8.48738691900318,-4.51955634756299,0.00152761696158404,0.0116966051183992,-1.48210103263797,"ihfB","gene:ECOLIN_04715",0.185110280449407,0.144090368690754
"661",0.566568878315418,0.269690201550726,0.86344755508011,5.91735330027775,4.33129055478587,0.00199848716013761,0.0142442095591989,-1.50977457567507,"glpK","gene:ECOLIN_21865",0.180972203427852,0.151468712635047
"663",0.583981273299643,0.275265510026955,0.892697036572331,5.57666788876616,4.29322573704471,0.00211137497245702,0.0147541865545189,-1.52167903366256,"coaD","gene:ECOLIN_20025",0.179214406220006,0.157508042486065
"664",-0.423795947011497,-0.635625875427795,-0.211966018595199,9.93257652581851,-4.54059836616929,0.00148290013577832,0.0114486799168243,-1.52554710158171,"secA","gene:ECOLIN_00485",0.178646132403929,0.108076494089948
"675",-0.499120534176864,-0.763097720072422,-0.235143348281306,7.33091098341026,-4.2912384904883,0.00211745277390888,0.0147735477154126,-1.6053183221016,"galM","gene:ECOLIN_03905",0.167239617955191,0.134682237701815
"680",1.47949150076419,0.610199470023325,2.34878353150506,2.12097233917841,3.86269471485251,0.00398765006495813,0.0237214055146227,-1.61688858328291,"ECOLIN_20190","gene:ECOLIN_20190",0.165634419690362,0.443516342214728
"690",-0.435128513078878,-0.660433383441253,-0.209823642716502,9.32094935809347,-4.383192777159,0.00185485119042166,0.0134011578731234,-1.68059269138166,"tpx","gene:ECOLIN_07700",0.15701700272695,0.1149514644706
"699",-0.418172123163556,-0.637885565263245,-0.198458681063867,8.26720984219633,-4.3195853431816,0.00203249755566607,0.0144201661441752,-1.73941986441219,"rfaD","gene:ECOLIN_19960",0.149386637523156,0.112098694948821
"700",-0.353571430102782,-0.534976546667852,-0.172166313537713,10.6977734006906,-4.42355306940501,0.001750803829077,0.0128206488809902,-1.74546619458712,"pyrG","gene:ECOLIN_14990",0.148619956356622,0.0925536309005457
"703",-0.569975589420741,-0.88170734616783,-0.258243832673652,6.30424491335901,-4.14972023347193,0.00260224350501594,0.0171755474584267,-1.75349504597084,"nudF","gene:ECOLIN_16910",0.147606912630789,0.159046814666882
"704",-1.55193959671096,-2.41958247694561,-0.684296716476305,7.54699885578116,-4.05954552076576,0.00297198081471591,0.018968350729411,-1.75453463714461,"rpsT","gene:ECOLIN_00105",0.147476160104765,0.44267493889523
"709",-0.896530719249528,-1.36573992491739,-0.427321513581664,8.11449131015836,-4.33652904844382,0.00198346396481729,0.0142010263240329,-1.79286406347766,"rpsV","gene:ECOLIN_08235",0.142721939769504,0.239392451871359
"710",-0.955655781932674,-1.51022309206434,-0.401088471801005,4.76585417585844,-3.9110271870583,0.00370813123024351,0.0224617870865925,-1.79443870424951,"dsbG","gene:ECOLIN_03220",0.142529387078298,0.282942505169219
"711",-0.991833291044342,-1.54131467562123,-0.44235190646745,7.02899301726915,-4.09665419901082,0.00281346523074379,0.0182580121267849,-1.79796326711216,"hisH","gene:ECOLIN_11540",0.142099175951024,0.280347645192292
"722",-0.920474383322837,-1.43164914813998,-0.40929961850569,7.58123607014818,-4.08682376163632,0.00285456115755918,0.0184730317588209,-1.87031407359997,"rpsR","gene:ECOLIN_23630",0.13350538578366,0.26080345143732
"723",-0.646543803198092,-0.993068722541199,-0.300018883854985,8.28129165540349,-4.23454830563963,0.0022989521729531,0.0156869677683859,-1.87710936357938,"rnc","gene:ECOLIN_14035",0.132721250958005,0.176798428236279
"724",-0.54232160544074,-0.838481602350816,-0.246161608530665,8.1153293316213,-4.15598640914506,0.00257844080646438,0.0170913790599924,-1.88007822316071,"mukB","gene:ECOLIN_04775",0.132379888927073,0.151102039239835
"735",-0.810285831564458,-1.2777194189454,-0.342852244183512,6.32377630653142,-3.93424986562366,0.00358129140736142,0.0218359949147924,-1.95355536102071,"murD","gene:ECOLIN_00435",0.124166199470702,0.238486524173952
"736",-0.928285028801931,-1.4789268849139,-0.377643172689958,6.20032449814409,-3.82609487377973,0.00421414039106793,0.0248142276834457,-1.96232874126142,"nadE","gene:ECOLIN_09380",0.123215245255458,0.280939722506109
"739",0.439539712852028,0.197352043631055,0.681727382073001,7.19166554622944,4.11898017321642,0.00272245462436769,0.0177418391250928,-1.98181449072819,"ribD","gene:ECOLIN_02425",0.121125544999489,0.123565137357639
"741",-0.779491168909447,-1.22032112330043,-0.338661214518459,6.97215897228589,-4.01313446121495,0.00318372954341893,0.0199817004704238,-2.00132904562394,"artP","gene:ECOLIN_03415",0.119063451363063,0.224913242036218
"743",-0.537045960137202,-0.837267013457836,-0.236824906816568,7.15659035250539,-4.05988674531033,0.00297048065806901,0.018968350729411,-2.0209462240524,"pmbA","gene:ECOLIN_23815",0.117021184732211,0.153174006796242
"746",1.02008248337332,0.38418796551872,1.65597700122793,3.98332475363627,3.64077481373889,0.00558951498727481,0.0305841386096169,-2.04019022033625,"dpiA","gene:ECOLIN_03295",0.115047364015682,0.324435978497247
"754",-0.594045136483856,-0.929551074795854,-0.258539198171857,6.41660384046276,-4.0184895399313,0.00315849824263749,0.0198852535221682,-2.0987943965587,"malG","gene:ECOLIN_22530",0.109214054701125,0.171176499138775
"757",1.11023742746126,0.502043382549472,1.71843147237305,9.20854800850424,4.14302266681687,0.002627944133914,0.017304843735803,-2.10361115553367,"dnaG","gene:ECOLIN_17085",0.108746331136443,0.310303084138668
"759",-0.527635519809159,-0.826874003589226,-0.228397036029093,7.02470573349153,-4.0018443000302,0.00323762980544965,0.0201375365915367,-2.11223525520518,"glnP","gene:ECOLIN_04195",0.107913294513983,0.152672695806156
"763",-0.803606318874899,-1.29889705821804,-0.308315579531755,5.87046648927235,-3.68236423763743,0.0052441685020872,0.0292096873683294,-2.13679056399052,"livG","gene:ECOLIN_19105",0.105572062248413,0.252699356807726
"776",0.408701883474681,0.178151345549884,0.639252421399477,8.3623544481816,4.02331566573055,0.00313594131683118,0.0198452608000099,-2.20687841426092,"gmk","gene:ECOLIN_20100",0.0991345035432022,0.117627825471835
"780",-0.422601810387354,-0.666031912294511,-0.179171708480196,7.40985113667607,-3.94004045733479,0.00355038651678962,0.0217046026849853,-2.21691879334318,"ksgA","gene:ECOLIN_00260",0.0982414308554448,0.124199031585284
"787",-0.336220516001045,-0.523101899256566,-0.149339132745525,10.2445003994551,-4.08321059242942,0.00286982618668102,0.0185459519584958,-2.24146613684488,"cyaA","gene:ECOLIN_21105",0.0960881246739638,0.0953476445181227
"791",4.05596830461522,1.81570398241269,6.29623262681775,-1.86896301833921,4.10902609236766,0.00276263830485857,0.0179784596557416,-2.25773709025296,"rpmE","gene:ECOLIN_21965",0.094684165647476,1.14299200112374
"793",-1.15167020264645,-1.88075066253901,-0.42258974275388,7.59789572483416,-3.58505877892191,0.00609016059213173,0.0325287545581535,-2.26915106764049,"rpsJ","gene:ECOLIN_18405",0.0937102860690584,0.371979826475799
"800",0.954515827336473,0.344472878891092,1.56455877578185,3.62436432736874,3.55112804038909,0.00641798754208567,0.0339173829103389,-2.30555971954059,"sucA","gene:ECOLIN_22675",0.0906635529787791,0.311246402268052
"801",-0.597277321415275,-0.960104029282478,-0.234450613548072,6.31132006442112,-3.73611629107437,0.00483084061465549,0.0274520916700528,-2.31351296223135,"xerC","gene:ECOLIN_21140",0.0900099895926774,0.185115667279185
"810",0.528380314440847,0.21282607163412,0.843934557247574,6.87864316033445,3.80028540784377,0.00438202349316662,0.0253840062525507,-2.35532633638837,"ispH","gene:ECOLIN_00130",0.0866433369827407,0.160997062656493
"815",-1.14105954964052,-1.81476621608118,-0.467352883199866,8.24952328314768,-3.84397959980135,0.00410180843824949,0.0242142381087502,-2.37280302354233,"hisD","gene:ECOLIN_11525",0.085270251427608,0.343727891041152
"816",-0.408924816895127,-0.648804738795229,-0.169044894995026,7.98430536094277,-3.86895054266459,0.00395024553625379,0.023559304997709,-2.37623844708982,"rseB","gene:ECOLIN_14055",0.0850026725189688,0.122387715255154
"821",0.403281071205869,0.167643536859289,0.638918605552448,7.83903638974633,3.88424823682098,0.00386033617176076,0.0231567322796712,-2.38574878880831,"nusB","gene:ECOLIN_02435",0.0842658980261601,0.120223231809479
"825",-0.660935401713651,-1.04847640446479,-0.273394398962508,8.86954478554065,-3.87065947003828,0.00394009239812447,0.0235332233278649,-2.39157530609292,"rplI","gene:ECOLIN_23635",0.0838173816103728,0.197725001403645
"826",-1.03227080789929,-1.64907013208402,-0.415471483714567,7.73879243462866,-3.79833587739336,0.00439498893928988,0.025427367429308,-2.40607465578141,"pcnB","gene:ECOLIN_00750",0.0827106449963937,0.314693532747309
"830",-0.696438917476637,-1.1155261518882,-0.27735168306507,5.61569944367124,-3.77157031230924,0.00457715673673089,0.0262846624485536,-2.41806037127379,"gabD","gene:ECOLIN_14340",0.0818058299007972,0.213820017556922
"831",0.663767816822029,0.25873111963505,1.06880451400901,5.28905988644873,3.71933611829255,0.00495604826416152,0.0279757468925906,-2.42607527696932,"pstA","gene:ECOLIN_20710",0.0812058155233481,0.206651376115806
"841",-0.494588514587882,-0.778443409050969,-0.210733620124794,11.3743497849823,-3.95449698521173,0.00347445996707428,0.0213812921050725,-2.46875084069656,"secY","gene:ECOLIN_18300",0.0780781046299821,0.144823925746473
"846",-0.792532237678266,-1.31535415529191,-0.26971032006462,7.14888106110211,-3.44038274062074,0.00762321800504025,0.0377926142438815,-2.47667123589786,"rplW","gene:ECOLIN_18390",0.0775098812747019,0.266745876333493
"853",-1.19454192198831,-1.99830433643166,-0.390779507544964,4.97142325881729,-3.37300753137725,0.00847056968460083,0.0407712067806513,-2.48858278449107,"artM","gene:ECOLIN_04455",0.0766624552420951,0.410082864511912
"870",-0.434946975072918,-0.699247469227798,-0.170646480918039,6.55215976291087,-3.73492554506921,0.00483961443666016,0.0274520916700528,-2.54445411254311,"rsmD","gene:ECOLIN_19155",0.0727999476387793,0.134847190895347
"876",-0.726669184080968,-1.20614301251466,-0.24719535564728,5.0675993801032,-3.43965944372259,0.00763182748847349,0.0377926142438815,-2.55879022889197,"ispF","gene:ECOLIN_14845",0.0718381649372555,0.244629504302902
"879",-0.629827848713437,-1.04228382187764,-0.217371875549233,4.70451611000936,-3.46567530089802,0.00732846919687163,0.0372036073014052,-2.57012019305092,"zntA","gene:ECOLIN_19175",0.0710863669559221,0.210436721002145
"880",0.892088387340858,0.272417619327327,1.51175915535439,3.55636006344772,3.26731108006531,0.010003704786211,0.0460487998095429,-2.57260493912022,"malE","gene:ECOLIN_22540",0.0709224662418241,0.316158555108944
"883",0.565010806161647,0.199449404191425,0.930572208131869,4.62630897648582,3.50784204142052,0.00686334478918616,0.0357611824669087,-2.57825782047009,"lamB","gene:ECOLIN_22555",0.0705508861928872,0.186510919372562
"885",-0.582811606014682,-0.933052939168063,-0.2325702728613,8.36627210963419,-3.77662969261978,0.004542119757199,0.0261190260203786,-2.60269315167539,"cysW","gene:ECOLIN_13430",0.0689652946775328,0.178694557731317
"901",1.56850067367535,0.406256442549691,2.73074490480102,1.01073915871616,3.06288661067473,0.0138445287863805,0.0577166339342369,-2.68538940673414,"aceK","gene:ECOLIN_22405",0.0638410185232181,0.592981750574318
"919",-0.699633278193376,-1.12718970284662,-0.272076853540134,9.53837025600865,-3.71381812017435,0.00499796670495881,0.0281438901832632,-2.75569674472001,"pgi","gene:ECOLIN_22490",0.0597657245567967,0.218141032986348
"921",-0.638949773407861,-1.07991820543495,-0.197981341380771,5.98736487633128,-3.28853773079502,0.00967408580262794,0.0451133247479333,-2.75839277100244,"livM","gene:ECOLIN_19110",0.0596144043327458,0.224983893891373
"937",0.800621298551504,0.225075651995967,1.37616694510704,2.93747733422301,3.15711916799462,0.0119128404527575,0.052344298959086,-2.79283191229089,"dkgB","gene:ECOLIN_01100",0.0577127572038009,0.293645738038539
"938",-0.98319498152778,-1.69941236591064,-0.266977597144915,2.79494973925992,-3.11557638884651,0.012727529518867,0.0545297663596888,-2.793136165894,"glpT","gene:ECOLIN_12595",0.0576962135122911,0.3654170328484
"946",1.26010351548489,0.339421749949997,2.18078528101978,3.21990891042972,3.10627778170154,0.0129176609509451,0.0550394369259737,-2.81039104470641,"ebgA","gene:ECOLIN_17135",0.0567652394933893,0.46973559466066
"957",0.461707961047551,0.155025225498917,0.768390696596184,5.58423292003369,3.41681640477442,0.00790903709050916,0.0386701075868941,-2.8206825799495,"caiC","gene:ECOLIN_00180",0.05621670737357,0.15647078344318
"966",-0.563578561761709,-0.918898507594963,-0.208258615928454,9.03382216200398,-3.59980094117334,0.00595326104442077,0.0319665830341085,-2.85863603960116,"rpmB","gene:ECOLIN_20045",0.0542366223214925,0.18128568664962
"970",-0.545968155942974,-0.900939743226172,-0.190996568659777,5.811852999684,-3.49073860730361,0.00704815774813761,0.0364586978276015,-2.87546133850293,"iraD","gene:ECOLIN_24085",0.0533800132904579,0.181107952695509
"974",0.392683402642337,0.14028846444105,0.645078340843624,4.55353011693007,3.53106338636758,0.00662052833476946,0.0347502844720931,-2.88663680151213,"astD","gene:ECOLIN_09410",0.0528181209360343,0.128772927653718
"981",0.506228522213918,0.176586825613554,0.835870218814281,6.57978298001655,3.48536350219201,0.00710731170436883,0.0365384201875313,-2.89693352667578,"rsmC","gene:ECOLIN_24300",0.0523053581414848,0.168184539081818
"982",-0.638315783507911,-1.09072134081095,-0.185910226204872,6.37039071308361,-3.20222070414156,0.0110893292700466,0.0494754690509772,-2.8982711948578,"hmuV","gene:ECOLIN_19400",0.052239090283808,0.230819161889306
"988",-0.652817791484473,-1.08003553926793,-0.225600043701014,7.15315265328749,-3.46805762220333,0.00730132905101105,0.0371196909412064,-2.92638561397615,"glnQ","gene:ECOLIN_04190",0.0508645348592017,0.21796823866503
"990",-1.01924412177524,-1.6717075635698,-0.366780679980688,8.92812636042864,-3.54540327652316,0.00647510305335917,0.0341802937060143,-2.92919064278526,"rpsU","gene:ECOLIN_17080",0.0507292860269246,0.33288951111967
"995",0.476717464026521,0.157499960863821,0.795934967189221,6.89316254049909,3.38936214632457,0.00825621258336127,0.0399050274862462,-2.94587323633751,"flgL","gene:ECOLIN_06120",0.0499319167380533,0.162866073042194
"1000",-0.777491311980094,-1.32352876678534,-0.231453857174848,5.7490700220981,-3.23159345646012,0.0105850016009817,0.0480101734394477,-2.97124189070466,"nudB","gene:ECOLIN_10015",0.0487421088220577,0.278590538165941
"1025",-0.455199269911428,-0.763093545190449,-0.147304994632406,6.55242370029096,-3.35539421735966,0.00870794296535759,0.0416974771509383,-3.0445222703244,"apaG","gene:ECOLIN_00255",0.0454545527177267,0.157088915958684
"1029",1.0627337286989,0.213009506916106,1.91245795048169,1.97698775025388,2.83850768967401,0.0198570695791958,0.0742439990712882,-3.05815451962936,"xylF","gene:ECOLIN_19710",0.0448667223172746,0.433532766215709
"1030",-0.343732955485088,-0.569791611435991,-0.117674299534184,8.69186323287881,-3.45098951724829,0.00749812649470749,0.0375470174372711,-3.05834501844638,"pntB","gene:ECOLIN_08645",0.0448585594459708,0.115336048954543
"1033",-0.389726777475068,-0.645299916118345,-0.134153638831791,8.003616500956,-3.46089679724234,0.00738322673429422,0.0372999493169213,-3.06496979272745,"cysM","gene:ECOLIN_13420",0.0445755669012052,0.130394458491468
"1037",-0.749763298544071,-1.25810142773394,-0.241425169354203,7.58762673139643,-3.34745771933602,0.00881716417589335,0.0420576463437709,-3.06878886463966,"cpsB","gene:ECOLIN_11580",0.0444132006304219,0.259356188362177
"1041",0.992406191508355,0.211615998092084,1.77319638492463,2.62984399896535,2.88468717740519,0.0184311983857661,0.0703295727877915,-3.07939850942469,"kbaY","gene:ECOLIN_17440",0.0439650904112686,0.39836234357973
"1056",-0.492589867926681,-0.829371624760181,-0.155808111093181,7.08812310352633,-3.31956002047201,0.00921257770996595,0.0434675137151258,-3.13636010914732,"ddl","gene:ECOLIN_00455",0.041632104788067,0.171827426955867
"1059",-0.392870153557796,-0.663566800112979,-0.122173507002613,6.65895082310717,-3.29389514364259,0.00959269534434416,0.0448238735123433,-3.14480601949679,"tdh","gene:ECOLIN_19950",0.0412964240145902,0.138110533956726
"1068",1.02808209377415,0.177950169830883,1.87821401771741,1.71035384498239,2.74463804497042,0.023113012203774,0.0827616616412859,-3.17664372998006,"chiP","gene:ECOLIN_03595",0.0400541829907382,0.433740777522073
"1078",-0.4299123472336,-0.7199632400397,-0.1398614544275,8.58082149863761,-3.36394836348472,0.0085918030299256,0.0412691160029552,-3.21989723625128,"aroB","gene:ECOLIN_18720",0.038423782174303,0.147985149390868
"1081",-0.428084597212298,-0.734622761103235,-0.121546433321362,6.23032701204155,-3.16948469638499,0.0116809306453513,0.0515204545574428,-3.22138225074077,"hemD","gene:ECOLIN_21095",0.0383689523502097,0.156397022393335
"1085",3.34490745019657,0.70833193527011,5.98148296512304,-1.019300361165,2.87930386507152,0.018591872377314,0.0707100719924075,-3.2345040096618,"ECOLIN_25940","gene:ECOLIN_25940",0.03788772365756,1.3451915892482
"1091",0.318044999958534,0.106233171945845,0.529856827971223,8.33741534980342,3.40786178900665,0.00802056325184177,0.0390098673884128,-3.24543574209963,"pflA","gene:ECOLIN_04665",0.0374912443169969,0.108067259190147
"1100",-0.645058841099107,-1.10803901991683,-0.182078662281383,6.6148358608306,-3.16213598639493,0.0118181817829281,0.0520015416042731,-3.25692995578971,"holA","gene:ECOLIN_03390",0.0370786660148259,0.236214376947818
"1106",-0.410732022281207,-0.69739551279586,-0.124068531766555,7.02355077038237,-3.25184463399093,0.0102512289168856,0.0466788048815987,-3.26419446474221,"sbcB","gene:ECOLIN_11490",0.0368201656069573,0.146256882915639
"1113",-1.09889559194143,-1.90569672017216,-0.292094463710693,6.84920685608903,-3.09124582923056,0.0132312644124761,0.0558626632155495,-3.28881392319434,"metN","gene:ECOLIN_01060",0.0359569374707467,0.411633228689151
"1117",-0.41714987898835,-0.715995886132039,-0.118303871844661,6.20906661147508,-3.16802261601759,0.0117081053888294,0.051591271608897,-3.30031243766891,"folX","gene:ECOLIN_12905",0.0355604723786947,0.152472452624331
"1125",-0.762704984461162,-1.3423888009693,-0.183021167953028,5.5445745662369,-2.98613211066998,0.0156559363736415,0.0630781615840346,-3.31817938330913,"glmU","gene:ECOLIN_20730",0.034952767916028,0.295757049238844
"1135",-0.4090728990572,-0.694235019051797,-0.123910779062603,6.09399363254849,-3.25576074718712,0.0101879588461392,0.0464479140861698,-3.35043614995372,"tauA","gene:ECOLIN_02185",0.0338808847729026,0.145490877548264
"1144",-2.03805994679439,-3.85341111013481,-0.222708783453977,1.81018531405021,-2.54800288372847,0.031803744893323,0.10363017998948,-3.3639839461936,"yajC","gene:ECOLIN_02370",0.0334402146812021,0.926199573132865
"1147",0.628643301121197,0.137659921303539,1.11962668093885,4.28813293706322,2.90590297697637,0.0178117084844962,0.068700189000883,-3.37077189796861,"recX","gene:ECOLIN_14545",0.0332215082097604,0.250501724396764
"1149",-0.299332997231598,-0.502542039241693,-0.0961239552215033,9.81924490954702,-3.34314470346279,0.00887711858177901,0.0422459797122611,-3.37279721298782,"lpxD","gene:ECOLIN_00940",0.0331565209262993,0.103678082658212
"1153",-0.436741461053435,-0.76407194773687,-0.10941097437,5.48319435180887,-3.02817922349673,0.0146352376134535,0.0601788030133778,-3.38423425891892,"ggt","gene:ECOLIN_19065",0.0327918328041324,0.167005350348692
"1157",-0.532402678274511,-0.936671236961575,-0.128134119587448,4.66671860513464,-2.98891713245209,0.0155861144530019,0.0628865835321121,-3.39704679821055,"actP","gene:ECOLIN_22795",0.0323878871309476,0.20625946871789
"1158",-0.890719920085816,-1.51937702820078,-0.262062811970851,8.32790663884308,-3.21566607266234,0.0108554429962708,0.0489021898084434,-3.39717968813726,"rpmA","gene:ECOLIN_17715",0.0323837227640262,0.320743422507636
"1189",1.78839463635199,0.14568567567371,3.43110359703027,1.26937856263423,2.47084977479686,0.0360544360960048,0.113285178216262,-3.45657680857464,"glpA","gene:ECOLIN_12600",0.0305733289930903,0.838116816672591
"1198",0.508998307652859,0.130239383990436,0.887757231315281,5.33741011342885,3.04998057679595,0.0141332742798258,0.058523681685176,-3.48188251610736,"pstC","gene:ECOLIN_20715",0.0298321474136017,0.193244348807358
"1209",-0.659413822481028,-1.18400761771124,-0.134820027250817,5.09369661617473,-2.85284716506756,0.0194026182682139,0.0728383080619035,-3.51571132282905,"malQ","gene:ECOLIN_18865",0.0288684867789554,0.267649895525618
"1218",-1.17007347468251,-2.23875933427012,-0.101387615094887,4.07649642166234,-2.48488720623468,0.0352407844739149,0.111085081493862,-3.54907499554676,"lolD","gene:ECOLIN_06290",0.027947692057529,0.545247887544703
"1230",-0.368915364964858,-0.638726890534851,-0.0991038393948646,7.85653466000103,-3.10320063167962,0.0129812258513322,0.0551078572279793,-3.56885407080826,"rpmD","gene:ECOLIN_18310",0.0274153491758235,0.137658941617343
"1234",1.21457970048917,0.195214058703742,2.2339453422746,4.61494671911345,2.70420515281307,0.024678328249347,0.0861193561133396,-3.58280717672536,"ECOLIN_03855","gene:ECOLIN_03855",0.0270457502192128,0.520084511115015
"1235",-0.665913743210818,-1.20145102340826,-0.130376463013374,5.16273407922427,-2.82209661851982,0.0203905496395198,0.0758110178905223,-3.5839159456658,"ftsB","gene:ECOLIN_14855",0.0270165890605151,0.273233306223186
"1245",-0.639994412939206,-1.19857516901353,-0.0814136568648811,2.72136238004904,-2.60036206708299,0.0292093804950028,0.0971552154099017,-3.6040762961434,"eutA","gene:ECOLIN_13515",0.0264916633315614,0.284990181670574
"1248",-0.756946113689617,-1.38689810785087,-0.126994119528359,5.5194240124569,-2.72710033984995,0.0237791876228888,0.0843543047172813,-3.60763740699053,"amiC","gene:ECOLIN_15300",0.0263999774977821,0.321404078653703
"1260",0.988890882288834,0.0971494599832202,1.88063230459445,3.16737179608366,2.5168251268968,0.0334573840443677,0.107211506882504,-3.64333581210185,"ECOLIN_17660","gene:ECOLIN_17660",0.0254977699462351,0.454970113421232
"1271",0.472434656519262,0.106867515113064,0.83800179792546,7.88197271300501,2.93304148043718,0.0170502852458552,0.066706006358152,-3.69584029106801,"fimA","gene:ECOLIN_05555",0.0242251554970697,0.186513847656223
"1273",-0.778356620122058,-1.42766590888681,-0.129047331357308,6.17674786707601,-2.72063710471862,0.0240295885194992,0.0847888142437082,-3.7013973794525,"cysS","gene:ECOLIN_02970",0.0240941421159304,0.33128024936977
"1275",-0.43333203815511,-0.771529906166544,-0.0951341701436765,6.55607703389692,-2.90799424718215,0.0177518120112233,0.0685261295607954,-3.71146137261696,"apaH","gene:ECOLIN_00250",0.0238586312313191,0.172549932658895
"1282",0.359024428152801,0.0845324766549601,0.633516379650642,6.12433833508577,2.96850642537859,0.016105352581185,0.0642552329980211,-3.72186498885771,"dinG","gene:ECOLIN_04140",0.0236175337561453,0.140046914029511
"1294",0.514270541394751,0.11656125561243,0.911979827177072,6.06221643738083,2.93473928433766,0.0170037754510641,0.0666788598589038,-3.74573683961668,"mogA","gene:ECOLIN_00045",0.0230732702269339,0.202912900909348
"1296",-0.746115847443737,-1.41251175967696,-0.0797199352105172,4.76601844390629,-2.54107538386533,0.0321639356017581,0.104510266941287,-3.75276635620234,"thiP","gene:ECOLIN_00340",0.0229153487279808,0.339997914404704
"1305",1.28109719490393,-0.0275588186266109,2.58975320843448,0.898904558247623,2.22177555459894,0.0540265637521097,0.149325622486803,-3.77414457394331,"napB","gene:ECOLIN_12420",0.022441535963507,0.667681639556401
"1309",0.464554551308245,0.09223540105976,0.83687370155673,4.18620574972946,2.83181549333963,0.0200728713745644,0.074869873937282,-3.78139856093092,"araH","gene:ECOLIN_10470",0.02228294869884,0.189958750126778
"1315",-0.533009553786302,-0.962263856999075,-0.103755250573529,4.82164602478765,-2.81814895892197,0.0205210481740184,0.0761132402297726,-3.78743303311441,"narH","gene:ECOLIN_08175",0.0221518574637525,0.219007297557537
"1338",-0.441634002920384,-0.799834837577948,-0.083433168262821,6.24076110833261,-2.79820494243387,0.0211934963062213,0.0777374093761793,-3.82599659425178,"arnT","gene:ECOLIN_12685",0.021331740636244,0.182755527886512
"1345",-1.45378225034518,-2.96345427900543,0.0558897783150738,2.93813807002967,-2.18554806811679,0.0572886237040277,0.15482533716576,-3.84625402367165,"secD","gene:ECOLIN_02375",0.020912907981171,0.770240830949108
"1357",1.45536414873408,-0.101837063940189,3.01256536140835,1.56954894176733,2.12114593039915,0.0635680104646406,0.167019008242317,-3.87278035530843,"ECOLIN_23960","gene:ECOLIN_23960",0.0203766134366989,0.794490414629729
"1385",-0.938684610253296,-1.78876867215532,-0.0886005483512674,4.64912144831086,-2.50611752174768,0.0340449843823392,0.108549612349395,-3.90529145670706,"queA","gene:ECOLIN_02360",0.0197376655541807,0.43371635811328
"1386",-0.393947837892765,-0.722162212930072,-0.0657334628554574,6.20898989733087,-2.72411057429774,0.0238946869721946,0.0844412395666283,-3.90617847033403,"surE","gene:ECOLIN_14835",0.0197205108436133,0.167456313794545
"1388",1.25911380225405,-0.0343746131507447,2.55260221765885,1.48851561581694,2.20925603559304,0.0551327881995439,0.15103688218579,-3.90684044282683,"ECOLIN_26375","gene:ECOLIN_26375",0.0197077179157779,0.65994306908408
"1390",-0.381681114771436,-0.69044848484793,-0.0729137446949421,5.65206106640166,-2.80551685544637,0.0209443890646573,0.077251164753585,-3.90707360677901,"moaC","gene:ECOLIN_04055",0.0197032138503108,0.157534372488007
"1397",0.2551007468065,0.0637387413323868,0.446462752280613,9.45304609395989,3.02551719323251,0.0146977772333711,0.060298573265112,-3.92470549751742,"gyrB","gene:ECOLIN_20585",0.0193655224317694,0.0976336762623026
"1400",0.601142527012503,0.0741096642918824,1.12817538973312,4.03082094219801,2.58870978607638,0.0297676682145565,0.0982375394847384,-3.93461645887572,"pgaB","gene:ECOLIN_05190",0.0191782021729707,0.268894317714602
"1408",-0.364909847003228,-0.664627703127988,-0.0651919908784692,6.22141797641211,-2.7632270673816,0.0224276038731915,0.0808578725498124,-3.9547883694571,"prmA","gene:ECOLIN_18080",0.0188024180001491,0.15291727353304
"1412",0.605684225484874,0.0691742201253638,1.14219423084438,5.10266541773698,2.56219421597971,0.0310784840056165,0.101480764099972,-3.96923567062912,"uhpT","gene:ECOLIN_20435",0.0185377261158805,0.273729594571178
"1413",0.966789624045753,-0.0528818956942358,1.98646114378574,0.702804066610399,2.15186638060043,0.0604933988098249,0.1612230732209,-3.9693108773758,"ebgC","gene:ECOLIN_17140",0.0185363578479478,0.520240571295913
"1420",1.04984680467014,0.0221610991836501,2.07753251015663,5.24227691362347,2.31851133759826,0.0461828783084111,0.134302663990389,-3.97943709842826,"flgF","gene:ECOLIN_06090",0.0183530292935264,0.52432944157474
"1425",-0.503580922166901,-0.916084698225258,-0.0910771461085452,5.82722235337188,-2.77067093795522,0.0221589704852557,0.0800137144370322,-3.98548270908767,"nhaR","gene:ECOLIN_00100",0.0182444269538175,0.210461110233855
"1439",1.34508529747417,-0.104272917550287,2.79444351249862,2.12100916345629,2.10628773171212,0.0651089420548973,0.169353364993941,-4.00369483680038,"ECOLIN_14505","gene:ECOLIN_14505",0.0179210652395865,0.739468477053292
