"","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","Gene.Symbol","Platform.ORF","Probability","Standard.Error"
"743",0.278644256417016,0.0823537132817664,0.474934799552265,8.51102865615983,3.22176847646222,0.0107509871039723,0.0808502109601804,-3.59910314280949,"trmD","gene:ECOLIN_14230",0.0266202227059121,0.100148236293494
"751",-0.387241199052196,-0.676843616537778,-0.0976387815666144,6.39789879709752,-3.03475043493304,0.0144820312863862,0.0973864132881622,-3.61749469024748,"envZ","gene:ECOLIN_18805",0.0261477948956722,0.147756335451828
"752",0.40783067338659,0.102143509177497,0.713517837595682,5.99382146903151,3.02793321717805,0.0146410055611214,0.0979353173747971,-3.61941248972938,"nudC","gene:ECOLIN_22300",0.0260990042350784,0.15596283888219
"758",0.439622285241589,0.113902291357014,0.765342279126163,5.45670068394687,3.06322494867174,0.0138370416765811,0.0950034259901665,-3.63820752780584,"fliF","gene:ECOLIN_10695",0.02562550622706,0.166183670349273
"761",0.359967542792871,0.0921522800616177,0.627782805524125,6.39398193290322,3.05050421036588,0.0141214388661848,0.0959348116238614,-3.65724914972219,"murG","gene:ECOLIN_00445",0.0251543293340601,0.136640440169007
"763",0.430264509820502,0.113422567430904,0.7471064522101,7.26456467170388,3.08202719788069,0.0134274739783647,0.0932686815263656,-3.65953078695903,"avtA","gene:ECOLIN_19740",0.0250984405389726,0.161654052239591
"770",0.34447270227996,0.09948687961219,0.58945852494773,9.95828381219573,3.19122531538069,0.0112844867490406,0.0835088014602051,-3.67949688167259,"rplL","gene:ECOLIN_22250",0.0246145046963345,0.12499276666723
"788",-0.640232239666914,-1.19778225041871,-0.0826822289151192,5.48467180350468,-2.60613746913695,0.0289365925022483,0.150487709143893,-3.71905613177708,"glcF","gene:ECOLIN_16540",0.0236823920301513,0.284464291199895
"804",0.673872250743899,0.0849112799630775,1.26283322152472,5.33993047244425,2.59677706073882,0.029380013079079,0.15180763996317,-3.78576378019291,"glpD","gene:ECOLIN_18910",0.0221880442621133,0.300490291214705
"806",-1.9204717378779,-3.92222317167258,0.0812796959167779,-1.28848099461737,-2.1774158558302,0.0580468975985655,0.22503324075665,-3.78885236676265,"garD","gene:ECOLIN_17355",0.0221211339035751,1.02130175193606
"814",-2.64136813788407,-5.41580913336448,0.133072857596344,1.03194895986175,-2.16071282999664,0.059635150747897,0.228521469126898,-3.80884221689211,"srlE","gene:ECOLIN_14570",0.0216928234716905,1.41553112014307
"824",-0.505651608653148,-0.941338778173346,-0.0699644391329499,4.55683781781708,-2.63402705570691,0.0276550366253124,0.147578796751755,-3.83169909556364,"ansB","gene:ECOLIN_15920",0.0212130156357386,0.222289372204183
"826",0.528321330089917,0.122854871672975,0.933787788506859,7.08212395817791,2.95724169116595,0.0163995116493338,0.104812305858001,-3.84026124075803,"lnt","gene:ECOLIN_03440",0.0210359664975684,0.20687064204946
"837",2.01314308259227,0.168546324584452,3.85773984060008,2.91944085901884,2.47694755417727,0.0356987079463418,0.169229960341018,-3.89083338387728,"sdhD","gene:ECOLIN_03740",0.0200193526851342,0.941120794901947
"842",0.262612398366475,0.0624852944261171,0.462739502306832,9.73139579440474,2.97819358818621,0.0158567318028058,0.10232995210712,-3.91591699356464,"rrmJ","gene:ECOLIN_17685",0.0195331274013849,0.102105665275693
"843",0.530080317366266,0.0887403708869943,0.971420263845537,4.48074510259671,2.72591336858712,0.0238249741422051,0.136310579555896,-3.91701238647816,"tgt","gene:ECOLIN_02365",0.0195121599288987,0.225173442081261
"845",0.444819607502449,0.0883587656060505,0.801280449398848,4.86108113825697,2.83214642480721,0.0200621437734222,0.12058076050347,-3.92156572590954,"fliG","gene:ECOLIN_10700",0.0194252383284199,0.181867776477754
"849",0.454131245559385,0.104897670990329,0.803364820128441,7.66900702514725,2.9512704095613,0.0165576763830263,0.105243312900331,-3.92635604914008,"cmk","gene:ECOLIN_04705",0.0193342024864743,0.178180395188294
"855",0.403931502799273,0.0832192214088232,0.724643784189724,5.5194240124569,2.85848385182692,0.0192269041419799,0.117385309498403,-3.93543843695929,"amiC","gene:ECOLIN_15300",0.0191627465467875,0.163628714995128
"866",0.316290391654542,0.0781645273248738,0.55441625598421,10.4331350358024,3.01455379721293,0.0149582616704645,0.0994360088122568,-3.96932454553425,"cysN","gene:ECOLIN_14870",0.0185361091880402,0.1214927879233
"869",-0.638253516384539,-1.21787696170163,-0.0586300710674449,4.82164602478765,-2.49914170029494,0.0344333479236235,0.165341398698361,-3.97819171341939,"narH","gene:ECOLIN_08175",0.0183754798572078,0.295726247610763
"872",-0.760564645431188,-1.34777792911443,-0.173351361747951,8.58233273789664,-2.93957043705007,0.0168721421355126,0.106657683254466,-3.98104377284292,"gapA","gene:ECOLIN_15750",0.0183241055218702,0.299598614124101
"873",-0.489140540712663,-0.931177280922013,-0.0471038005033124,5.10003427207895,-2.51141741076624,0.0337528611277454,0.163650235770887,-3.98428011665862,"tppB","gene:ECOLIN_19320",0.0182659797538309,0.225528949086403
"874",0.360660664091315,0.0721428541304351,0.649178474052194,6.05281538489102,2.83706809668145,0.0199032907563924,0.119866376681311,-3.99032185732069,"mraY","gene:ECOLIN_00430",0.0181579519886403,0.147202964265755
"877",-0.434004591377291,-0.816027008384671,-0.0519821743699108,4.70451611000936,-2.57839283101086,0.030270946369884,0.153758125853402,-3.99657874725385,"zntA","gene:ECOLIN_19175",0.0180467383019287,0.194909396432337
"882",0.363083338930398,0.0867344424892005,0.639432235371596,7.55340376532716,2.98189395742327,0.0157628075683834,0.102132512312742,-4.00658043261631,"rplD","gene:ECOLIN_18395",0.0178703496248003,0.140994334918978
"895",0.567307004597558,0.0474700412659733,1.08714396792914,1.68009750764829,2.4768208665004,0.0357060627529863,0.169229960341018,-4.04265488295423,"fliJ","gene:ECOLIN_10715",0.0172480969863989,0.265222940475298
"898",0.76113691191737,-0.00946492051881331,1.53173874435355,4.18620574972946,2.24169413460442,0.0523112139684883,0.212542935913998,-4.05121232900502,"araH","gene:ECOLIN_10470",0.0171036407881176,0.393164200222542
"903",-0.678331407975917,-1.31012010646774,-0.0465427094840974,4.10906642846776,-2.4367651912315,0.0381090434947168,0.174902039382281,-4.05972048990675,"fadI","gene:ECOLIN_13090",0.0169611952962484,0.322341172699908
"914",0.319999180605011,0.0548677596338448,0.585130601576177,3.01369698564131,2.73924751177215,0.0233157286803984,0.133561705033393,-4.08934641742518,"flgC","gene:ECOLIN_06075",0.0164742313056878,0.135271133148554
"920",-0.383858402116657,-0.698257592355181,-0.0694592118781334,7.61937882596092,-2.77097904369869,0.0221479224991875,0.128779900245902,-4.10394626516399,"ompR","gene:ECOLIN_18810",0.0162393348411799,0.160407750121696
"939",-1.36798738959499,-3.04327610380369,0.307301324613706,0.702804066610399,-1.85325866834486,0.0975549473372504,0.305819245092062,-4.13972745940801,"ebgC","gene:ECOLIN_17140",0.0156774932781826,0.854739139902396
"955",2.23277441779833,0.187263161457159,4.27828567413949,4.67797994412121,2.47734552069379,0.0356756139979995,0.169229960341018,-4.18377639030355,"sdhC","gene:ECOLIN_03735",0.0150120471218475,1.0436281920108
"958",-0.324788485647281,-0.601057214677671,-0.0485197566168921,6.84140580941166,-2.66816389785113,0.0261641827706236,0.144011634704263,-4.18542049048934,"moaA","gene:ECOLIN_04045",0.0149877557040561,0.14095343317877
"960",0.969899602462319,-0.137714211611912,2.07751341653655,1.26852618586114,1.98738508744131,0.0788070149132917,0.273291890282267,-4.1894627665969,"ECOLIN_22365","gene:ECOLIN_22365",0.014928195936359,0.565109088813383
"969",-0.27346836133071,-0.503139693162914,-0.0437970294985048,7.68538780176663,-2.70236438397796,0.0247521012768268,0.139380764471452,-4.21127454812439,"frsA","gene:ECOLIN_01760",0.0146108167099753,0.117179250934798
"973",-0.357260810818731,-0.669992492715304,-0.0445291289221567,5.54259563329538,-2.5927288964732,0.029573898545742,0.152469876946936,-4.21924653132913,"cysG","gene:ECOLIN_18645",0.0144964843675186,0.159556980559476
"975",0.553994979117387,0.0722913782801735,1.0356985799546,2.99625782716538,2.61017451444684,0.0287474390735254,0.150149101596881,-4.22312787546932,"fliI","gene:ECOLIN_10710",0.0144411385432998,0.245767143284293
"977",0.40520317776526,0.0417050289813798,0.768701326549139,3.90046728246562,2.52996345660837,0.0327502691118248,0.160127764677415,-4.22502340046556,"secD","gene:ECOLIN_02385",0.0144141851249861,0.185458239175449
"978",-0.223094674867886,-0.401413368825675,-0.0447759809100969,10.6977734006906,-2.83946119881542,0.0198265155739624,0.119629430771372,-4.22843280147057,"pyrG","gene:ECOLIN_14990",0.0143658298563933,0.0909789254886678
"979",0.357304105911632,0.0584618114050582,0.656146400418207,6.91093334549209,2.71356077989202,0.0243068148660628,0.137877287259818,-4.23509070036158,"hemE","gene:ECOLIN_22305",0.0142718618256221,0.152470558421722
"1005",0.364907942337946,0.0415634342144005,0.688252450461492,5.68866434689897,2.56130581792231,0.0311233944819839,0.155407249221134,-4.276000293801,"thiK","gene:ECOLIN_06235",0.0137076290000234,0.164971687818135
"1019",-0.539921417093858,-1.09918868865074,0.0193458544630283,1.74442127410945,-2.19106246442163,0.05677995158643,0.222892534146392,-4.29616073542612,"atpC","gene:ECOLIN_20740",0.0134377205632004,0.285340444671881
"1035",0.302185591609755,0.0424246399038142,0.561946543315695,6.14623599833588,2.6402405404294,0.0273774187915662,0.14701149418724,-4.33616277362645,"ilvH","gene:ECOLIN_00390",0.0129176003193559,0.132531097809153
"1049",-0.365381658737018,-0.709719895375995,-0.0210434220980412,5.57666788876616,-2.4082695855638,0.0399160603045716,0.17885770491943,-4.35697759740619,"coaD","gene:ECOLIN_20025",0.0126548691924081,0.175682773795396
"1058",0.376014150474306,0.0526231041935474,0.699405196755064,4.64058004213021,2.63888100187612,0.0274379211133944,0.14701149418724,-4.36762500544684,"flgD","gene:ECOLIN_06080",0.0125225207744837,0.164995431775897
"1075",0.549824389941771,0.00364689624288905,1.09600188364065,5.28905988644873,2.28472434722941,0.0487859869187014,0.202837795074171,-4.40037288697972,"pstA","gene:ECOLIN_20710",0.0121239681127312,0.278661986581062
"1100",0.744121591202589,0.106583265380829,1.38165991702435,9.0416817471988,2.64899548100214,0.0269910233168161,0.146306481530405,-4.44267430882966,"pdhR","gene:ECOLIN_00595",0.0116276420461351,0.32527465603151
"1101",0.565207048641224,-0.0950915551178233,1.22550565240027,2.80556669466709,1.94272263082319,0.0846333985212365,0.284628633197725,-4.44456196632012,"pspG","gene:ECOLIN_22610",0.0116059682427868,0.336887042734208
"1106",-0.310996916741512,-0.593402357688878,-0.0285914757941466,7.68487259743149,-2.49934744019568,0.0344218305440881,0.165341398698361,-4.45238996660996,"nhaA","gene:ECOLIN_00095",0.011516513595116,0.144084408646615
"1114",-0.330830786314196,-0.628304721294416,-0.0333568513339758,7.21916992401708,-2.52406542484381,0.0330658319930931,0.160992088612751,-4.46428197767461,"lysS","gene:ECOLIN_23150",0.0113819197750119,0.151772415806235
"1121",0.308732634533001,0.0375491451331628,0.57991612393284,6.73984426252233,2.58382385369564,0.0300049528564925,0.153378897421164,-4.47585085204648,"nhaB","gene:ECOLIN_06960",0.011252475661073,0.138358923163183
"1129",-0.234283979798095,-0.431186663700514,-0.0373812958956749,10.0808077300899,-2.70044020902847,0.0248294562228321,0.139646881059322,-4.48281295664597,"gltB","gene:ECOLIN_17855",0.0111752792665944,0.100460553011439
"1130",-0.253154144393493,-0.473501769341677,-0.032806519445309,8.09101630536894,-2.60747574255497,0.0288737497540018,0.15036385954946,-4.48340113292626,"bcsA","gene:ECOLIN_19530",0.011168781556274,0.112422257626625
"1132",0.333804869390191,0.0524058915018952,0.615203847278486,7.59789572483416,2.69223992888944,0.025161880056693,0.140599434841712,-4.4854299396967,"rpsJ","gene:ECOLIN_18405",0.0111463975402963,0.143570907085865
"1133",0.364746932911772,0.0115723216003962,0.717921544223148,4.84212879302091,2.3439361753393,0.0443149156921439,0.190743236374349,-4.48677925748461,"emtA","gene:ECOLIN_06995",0.011131534955901,0.18019112822009
"1149",0.284181576490794,0.0296974825174266,0.538665670464161,5.34483845140764,2.53442174057621,0.0325137444710439,0.159644205656766,-4.50992476831284,"nrdI","gene:ECOLIN_14415",0.0108796195745371,0.1298388234558
"1152",0.945631919475272,-0.372683568561422,2.26394740751197,0.965790299657707,1.62796992641891,0.138696319063947,0.377401616718178,-4.51352647799478,"wcaD","gene:ECOLIN_11695",0.010840928865859,0.672609942875864
"1159",0.246118322289732,0.0265222251935793,0.465714419385884,6.32658196834488,2.54368270934702,0.0320278909907741,0.158427319969638,-4.51920279864255,"ubiB","gene:ECOLIN_21400",0.0107802280974527,0.112038825049057
"1161",-2.13126093210419,-5.74901611917268,1.4864942549643,-2.77779287661303,-1.33702971106416,0.214703456427819,0.472958712804005,-4.52435705815186,"glpE","gene:ECOLIN_25265",0.0107254013684435,1.84579346279005
"1165",0.347935454332495,0.0479917007489473,0.647879207916042,9.03382216200398,2.63270666061104,0.0277143973050023,0.147578796751755,-4.53322332642115,"rpmB","gene:ECOLIN_20045",0.0106317339535811,0.153032527338545
"1177",1.4100543816971,-0.725838786934144,3.54594755032835,-0.417724986162534,1.498304019953,0.168996400995969,0.41914881789998,-4.54692557451606,"ECOLIN_24605","gene:ECOLIN_24605",0.0104885663564793,1.08974141256696
"1178",-0.445146718963021,-0.842729657366596,-0.0475637805594458,8.02347566596953,-2.54108414566463,0.0321634774593533,0.158427319969638,-4.54994138242036,"ribB","gene:ECOLIN_16980",0.0104573127867291,0.202848437961008
"1182",0.425451986123603,0.0498839538163132,0.801020018430893,7.58762673139643,2.57102053617434,0.0306358200981156,0.15470066546624,-4.5555369370978,"cpsB","gene:ECOLIN_11580",0.0103995685526219,0.191616343013923
"1191",0.78747242143551,-0.320231382261857,1.89517622513288,0.6406684902303,1.61344927041984,0.141827990495655,0.382141126879825,-4.57033656189359,"napH","gene:ECOLIN_12425",0.010248357852579,0.565155001886412
"1197",-0.396646067506342,-0.755629860130101,-0.0376622748825838,7.5516757844878,-2.50767886889398,0.033958662594807,0.1641335358749,-4.57888819747228,"tas","gene:ECOLIN_15385",0.0101619780994571,0.183154996236611
"1200",0.309987012342104,0.0346445066597363,0.585329518024471,8.03860255958902,2.55513497749373,0.0314371503912179,0.156511134994904,-4.5835591881767,"infB","gene:ECOLIN_17570",0.0101151012885288,0.140480870246106
"1202",0.234528323748949,0.0224078689597809,0.446648778538116,6.76303046648254,2.50932179614436,0.0338680673164637,0.163866352813755,-4.58626620545533,"murF","gene:ECOLIN_00425",0.0100880324170686,0.108224721831208
"1208",0.227003281175463,0.0258170694754959,0.428189492875431,8.86043774731926,2.56081102342323,0.0311484357275117,0.155407249221134,-4.59617791166115,"relA","gene:ECOLIN_15000",0.00998953061971553,0.102646026377534
"1211",-0.525025879278139,-1.06232414818948,0.0122723896332023,5.5210507095805,-2.21773105812056,0.0543815386935427,0.217526154774171,-4.60537850253505,"csgA","gene:ECOLIN_05915",0.00989894818860751,0.274131769852725
"1226",0.731862075951326,-0.32697108114387,1.79069523304652,0.417130036529332,1.56871958834082,0.15187943692772,0.394854612907635,-4.62111947460805,"napG","gene:ECOLIN_12430",0.00974585578446998,0.540220998517957
"1233",-0.206938935574151,-0.388725068434655,-0.0251528027136463,10.2445003994551,-2.5835987686869,0.0300159298746433,0.153378897421164,-4.62917620224003,"cyaA","gene:ECOLIN_21105",0.00966840764760314,0.0927480269696451
"1235",0.709905728955562,-0.169645258539391,1.58945671645052,0.963911712398369,1.83182199519717,0.100915876328963,0.312166444110924,-4.63984253914317,"ECOLIN_14515","gene:ECOLIN_14515",0.00956681054363959,0.448750503823956
"1248",1.29149960171689,-1.27375292035017,3.85675212378396,-1.86896301833921,1.14263563018272,0.283286876172621,0.54316161381858,-4.65135091009704,"rpmE","gene:ECOLIN_21965",0.0094583786255705,1.30880230717707
"1253",-0.676615655608054,-1.48635242724411,0.133121116027998,1.79278382750012,-1.89645171387432,0.0910998982011398,0.296881588307924,-4.65298992359288,"atpC","gene:ECOLIN_25085",0.00944303518264944,0.413131005936761
"1255",-0.408710424620575,-0.792791876530969,-0.0246289727101817,9.66035611555414,-2.41510484583758,0.0394749808997335,0.177610100569358,-4.65327538159763,"bssS","gene:ECOLIN_06005",0.00944036542109237,0.195959924444078
"1262",0.245555624595418,0.0163835830216,0.474727666169235,6.97173104466872,2.43182244008194,0.0384165348573463,0.175830821509325,-4.66352912511609,"cvrA","gene:ECOLIN_06985",0.00934496088174755,0.11692451100705
"1263",0.253629361010397,0.0234566102153366,0.483802111805457,8.52203506195346,2.50085912618895,0.034337324160748,0.165341398698361,-4.66397484171085,"mrcB","gene:ECOLIN_00795",0.00934083550353491,0.117435076936255
"1288",1.55447389844936,-1.40456695147568,4.51351474837439,-0.250406710640458,1.19227402478137,0.264273140493523,0.526503809312986,-4.70769106066334,"nikE","gene:ECOLIN_19230",0.00894486041885749,1.50971471934951
"1299",0.241885107414705,0.011985013791233,0.471785201038178,7.37329364986556,2.38788600949981,0.0412607245836746,0.183027640631127,-4.72455426940378,"smpB","gene:ECOLIN_14290",0.00879660181273266,0.117295966134425
"1300",0.483647452882161,-0.00872289741987536,0.976017803184198,6.21061885470831,2.22936213922953,0.0533668187666125,0.215136437078264,-4.72520124388863,"recF","gene:ECOLIN_20590",0.00879096249117458,0.251209362398998
"1307",-0.262411494189312,-0.51065175806508,-0.0141712303135442,5.87046648927235,-2.39913252732429,0.0405133407208144,0.180751827831326,-4.73263166036667,"livG","gene:ECOLIN_19105",0.00872645196179526,0.126653195854983
"1313",0.33260458772044,-0.00745804772696562,0.672667223167846,5.94680758901771,2.21979530267683,0.0542000809594443,0.216987381925644,-4.74047059451712,"ubiA","gene:ECOLIN_22570",0.00865890330179922,0.173501344616023
"1319",0.332102569624292,0.0108670417595163,0.653338097489067,4.52987892492004,2.34634718180513,0.0441417072754719,0.190350856652592,-4.74773403700706,"dppD","gene:ECOLIN_19580",0.00859677643712936,0.163895677482028
"1335",0.646047801881286,-0.294384102250301,1.58647970601287,2.12097233917841,1.55912490191632,0.154116982398817,0.398385960072707,-4.78367745579331,"ECOLIN_20190","gene:ECOLIN_20190",0.00829578403069733,0.479812195985503
"1341",-0.385206396367544,-0.831163775020433,0.0607509822853452,4.38957795129757,-1.96039571684771,0.0822804545002328,0.280663150154573,-4.79067687927631,"pflD","gene:ECOLIN_22065",0.0082383977632043,0.227529274822903
"1355",0.289157396519311,0.0295595567751581,0.548755236263464,11.3743497849823,2.52799866749056,0.0328550542839023,0.160471001976112,-4.80634868392788,"secY","gene:ECOLIN_18300",0.00811133273135528,0.132447877420486
"1359",3.55647949912238,-4.82459495943415,11.9375539576789,-2.39799524014704,0.963084114732073,0.361189865990838,0.620629085178176,-4.80975840528369,"ECOLIN_24570","gene:ECOLIN_24570",0.00808394564540952,4.27605839722272
"1386",-0.462085971953276,-1.00063619213608,0.0764642482295269,4.98241505175849,-1.94733282959571,0.0840135162528415,0.284012537649968,-4.82887405140527,"narH","gene:ECOLIN_07185",0.00793209750845114,0.27477052050143
"1391",-0.20303333118086,-0.392595739509519,-0.013470922852201,7.36809661304347,-2.4308531948666,0.0384771215243946,0.175830821509325,-4.83573344889381,"guaA","gene:ECOLIN_13745",0.00787830146760022,0.0967155144533975
"1395",-0.891362713710011,-2.46227326770216,0.679547840282139,1.36910303305205,-1.28779464494527,0.230609502882584,0.491740851734922,-4.84137073228997,"ECOLIN_24295","gene:ECOLIN_24295",0.00783436115925317,0.801484976526607
"1396",0.706831838663101,-0.49190278196244,1.90556645928864,0.898904558247623,1.33824818902078,0.214321873501404,0.472958712804005,-4.84164469379723,"napB","gene:ECOLIN_12420",0.00783223194796016,0.611599296237521
"1397",-0.310956831643113,-0.626477978150147,0.00456431486392173,6.10453309306432,-2.2367386395479,0.0527329152372422,0.213508487522516,-4.84254730182438,"rhtB","gene:ECOLIN_21220",0.00782522099697429,0.160980176789303
"1414",-0.507013944881882,-1.1363073370712,0.122279447307436,3.31733782255847,-1.82856474300945,0.101435953836151,0.313148919361105,-4.85990532949396,"phnP","gene:ECOLIN_22960",0.00769159841457466,0.321068057239448
"1425",0.642450192672277,-0.355494722462633,1.64039510780719,2.10753857710703,1.46108843457975,0.178714272066329,0.431038280923165,-4.87675412026389,"ECOLIN_17585","gene:ECOLIN_17585",0.00756406197473657,0.509155568946383
"1436",0.265383003538116,0.0102024869548553,0.520563520121376,8.09248954092076,2.36031084429893,0.0431516524938147,0.187752314307542,-4.89584682924988,"secE","gene:ECOLIN_22225",0.00742207519451061,0.130194141113908
"1453",-0.722736453082181,-1.56130886740297,0.115835961238605,4.74839906598013,-1.956063716303,0.0828513791118843,0.281427817773897,-4.92652155710255,"fruK","gene:ECOLIN_12240",0.00719947570688995,0.427843068531013
"1460",-0.213988675912056,-0.419666431924887,-0.00831091989922464,9.14897787682142,-2.36127775119974,0.0430839168370763,0.187752314307542,-4.93164635088708,"trxA","gene:ECOLIN_20975",0.00716293786548032,0.104937630618791
"1466",-0.938170770572605,-2.62045264526033,0.744111104115123,0.497015870323543,-1.26568822938202,0.238066037257746,0.50028370148367,-4.93952920577664,"gltX","gene:ECOLIN_25845",0.00710709515273543,0.858307078922311
"1490",0.970302200102066,-0.668610117471934,2.60921451767607,0.902563749930178,1.34367706966567,0.212628731073126,0.471254010355411,-4.95877298102752,"ECOLIN_26090","gene:ECOLIN_26090",0.00697257987418681,0.836179753864286
"1501",0.392801792209997,-0.00775078309620458,0.793354367516198,6.57187601824586,2.22565344370398,0.0536883425676583,0.215683038540203,-4.97053310396498,"proY","gene:ECOLIN_02345",0.00689162354099323,0.204363558829695
"1506",-0.244977439542805,-0.493420841353037,0.00346596226742629,6.88625755893431,-2.23790802153148,0.0526331039690197,0.213290482459608,-4.97269163248078,"rcsF","gene:ECOLIN_01045",0.00687686600671806,0.126756837658281
"1513",0.521127973035591,-0.214956571367809,1.25721251743899,2.58755244446825,1.60679434966311,0.143284487374907,0.383856825299982,-4.9793291623557,"nrfA","gene:ECOLIN_22810",0.00683168255719445,0.375553338981326
"1521",0.308064281689686,-0.00597223242048672,0.622100795799858,6.32377630653142,2.22640827919179,0.0536227489784754,0.215606200398723,-4.98705156154025,"murD","gene:ECOLIN_00435",0.00677948504694828,0.1602227112807
"1530",0.479227201932914,-0.0157855037071465,0.974239907572974,4.90601825551447,2.19719561838241,0.056219381770227,0.221629508422985,-4.99407144677989,"ECOLIN_22210","gene:ECOLIN_22210",0.00673237977226628,0.252557502877582
"1548",-0.692315145470305,-2.75071156376087,1.36608127282026,-0.958622007768723,-0.763340709205461,0.465206578672576,0.707956223365284,-5.01150868645837,"ECOLIN_22180","gene:ECOLIN_22180",0.00661677328112765,1.05020225422988
"1553",-0.29569123693904,-0.640743706263538,0.0493612323854588,5.3213315032406,-1.94489841903709,0.084340304832624,0.28440335350536,-5.01609659242457,"moaE","gene:ECOLIN_04065",0.00658668517387619,0.176047178226785
"1554",-0.369035198860713,-0.755528864038347,0.017458466316921,6.71054730830831,-2.16705044215956,0.0590275992339694,0.227254992662827,-5.01940381488462,"mgsA","gene:ECOLIN_04935",0.00656508029779068,0.197190645498793
"1560",0.596925144377677,-0.0165812972412649,1.21043158599662,7.00539520950475,2.20823025107275,0.0552244025076969,0.219572602944056,-5.02775319328117,"nudE","gene:ECOLIN_18760",0.00651084955762931,0.313013490621909
"1565",-0.308705434035719,-0.613319840288001,-0.00409102778343767,7.9001490960699,-2.30005088670373,0.0475877009728132,0.199644604442905,-5.03350070919131,"carB","gene:ECOLIN_00160",0.00647377724171156,0.155415513394021
"1578",0.250717270176306,-0.00505722121000834,0.506491761562621,7.0540918824175,2.22469577376198,0.05377167515741,0.215830945268497,-5.04875429371674,"oppB","gene:ECOLIN_07300",0.00637640313249226,0.130497189482813
"1585",-0.799925466530563,-2.91783590727644,1.31798497421531,-0.835960985391476,-0.85720666855944,0.414037079601569,0.65995604580944,-5.05326984597979,"ECOLIN_26370","gene:ECOLIN_26370",0.00634785742296522,1.08056655140096
"1587",-1.01866539410241,-2.81217721635582,0.774846428151008,1.8631022013435,-1.28905342725851,0.230190847809683,0.491299693577245,-5.05595696622322,"ECOLIN_01095","gene:ECOLIN_01095",0.00633093070859823,0.91505705217011
"1601",-0.478190856485578,-1.0536108641614,0.0972291511902437,5.61569944367124,-1.88607916776712,0.0926122605634356,0.299248529954277,-5.06523120298901,"gabD","gene:ECOLIN_14340",0.00627285419003384,0.293581636569297
"1607",0.687400380961453,-0.936551855467868,2.31135261739077,-0.0676761446850544,0.960683044729701,0.362330958707439,0.621751349261287,-5.0721220166677,"phnH","gene:ECOLIN_23000",0.00623004607551072,0.828547059402715
"1626",-0.37542044218088,-0.898992700582356,0.148151816220596,3.63210677034945,-1.62736472744712,0.138825582850335,0.377401616718178,-5.09731918867955,"malF","gene:ECOLIN_22535",0.00607596963296031,0.267128703266059
"1638",0.599970688934078,-0.326517661788605,1.52645903965676,2.12100916345629,1.46971687181457,0.176418556586342,0.428128714728361,-5.11351905149649,"ECOLIN_14505","gene:ECOLIN_14505",0.00597891650858522,0.472698138123818
"1656",0.424958965915246,-0.149598011479865,0.999515943310357,2.76495800186234,1.67863974817937,0.128253465707573,0.358846306170361,-5.12995721944762,"ECOLIN_11090","gene:ECOLIN_11090",0.0058820108311823,0.293141314997506
"1665",0.604509779063026,-1.10424432692866,2.31326388505471,0.584811915244043,0.802910927444916,0.443144273714528,0.690957250293762,-5.13942216627167,"ECOLIN_04975","gene:ECOLIN_04975",0.00582692342422637,0.871813319383515
"1668",0.2994158856208,-0.0203142903891397,0.619146061630741,7.57956250786565,2.125371342753,0.0631362908444031,0.237786030452947,-5.1427975272439,"obgE","gene:ECOLIN_17705",0.00580740263751666,0.163127640821398
"1690",0.550755191422926,-0.597988245431105,1.69949862827696,1.2207225413274,1.08812594432214,0.305405696370715,0.564227788393498,-5.16650320715892,"rhaB","gene:ECOLIN_21750",0.00567212484300459,0.586093590231648
"1699",0.239655201313695,-0.0166489180536451,0.495959320681034,7.11628985126462,2.12214415510172,0.0634657621377605,0.23844626422608,-5.17309244894577,"truD","gene:ECOLIN_14840",0.00563508262627975,0.130767407840479
"1728",0.106793368426774,-2.35623895467066,2.56982569152421,-0.669859175332401,0.0984051398267508,0.923812813755163,0.96450959081593,-5.19875181127647,"aceK","gene:ECOLIN_24710",0.00549311347143002,1.25664914443747
"1730",0.212188959415945,-0.00471637154608992,0.42909429037798,9.69310255586399,2.22022079509742,0.0541627517315973,0.216987381925644,-5.20161915196306,"rne","gene:ECOLIN_06125",0.00547747155336369,0.110665985184712
"1745",0.207767597191353,-0.00345178135850879,0.418986975741214,9.2876155085277,2.23248045668388,0.05309793828558,0.214274964984858,-5.21397725800884,"metQ","gene:ECOLIN_01050",0.00541056092216766,0.107764989056052
"1754",0.210080417889236,-0.0123365121134258,0.432497347891897,6.83784266507971,2.1436868293943,0.061297628177709,0.232750404864623,-5.22057493334476,"modB","gene:ECOLIN_03945",0.00537517254490188,0.113478025511562
"1763",-0.462922273150945,-1.34806401418959,0.422219467887698,1.09428309224581,-1.18696760039988,0.266255189752466,0.528586145913355,-5.22806319306062,"ghrA","gene:ECOLIN_05870",0.00533528613209738,0.451602929101348
"1776",0.319120436253975,-0.0624794208193584,0.700720293327308,5.09369661617473,1.89797296781671,0.0908800628737588,0.296751225710233,-5.23999299270072,"malQ","gene:ECOLIN_18865",0.00527234897696193,0.194693804629252
"1786",0.454486055339092,-0.972062671559347,1.88103478223753,0.0302902043726897,0.723065368103533,0.48838793094622,0.725622798459962,-5.24543093078662,"srlA","gene:ECOLIN_14565",0.00524390602175824,0.727830983111448
