#KEY	SRR10084977_2	SRR10084978_2	SRR10084979_2	SRR10084980_2	SRR10084981_2	SRR10084982_2	SRR10084983_2	SRR10084984_2	SRR10084985_2	SRR10084986_2	SRR10084987_2	SRR10084988_2	SRR10084989_2	SRR10084990_2	SRR10084991_2	SRR10084992_2	SRR10084993_2	SRR10084994_2
51726	4546	3646	4666	4329	4504	4201	5897	5729	4763	3705	3893	3770	3631	3419	4573	3795	4454	3107
51727	3985	4462	4291	5307	6596	4293	5020	5280	5280	3377	3703	4735	4964	5861	4336	5998	5335	4234
51728	572	533	778	621	503	1022	657	603	471	382	394	706	544	215	734	414	617	562
51729	4191	3841	7268	4840	4840	6826	5574	5767	5919	3989	3938	6849	5010	4861	6058	4961	5216	4685
5173	120	14	8	129	12	53	155	8	88	93	0	138	73	0	28	69	8	87
51733	22	8	17	39	2	17	37	14	83	29	0	21	38	1	5	18	4	30
51734	1260	1434	1783	1196	1935	1650	1426	1942	1590	1004	1384	1425	1422	1152	1525	1269	1988	967
51735	766	693	1903	978	1032	1887	969	878	1106	682	519	1596	907	1507	1473	1207	1000	1317
51738	0	99	2	0	378	4	0	54	1	0	65	0	0	23	8	0	21	13
5174	8	126	43	10	161	35	9	190	368	2	186	229	40	143	53	26	86	53
51741	257	538	798	387	500	591	367	895	371	236	627	573	610	694	800	745	752	439
51742	2056	2076	3275	3013	2733	3426	2792	2825	2893	1868	1972	3954	3019	4020	3227	3880	2663	2874
51744	36	25	1	61	105	4	29	124	22	35	109	4	112	19	2	110	59	0
51747	5022	3527	6550	4429	3741	6428	4530	5036	5714	3431	3173	7861	4906	3407	6610	4216	4826	5326
5175	117	630	104	246	350	521	639	103	2305	198	22	266	243	490	48	640	206	102
51750	74	68	118	72	87	91	44	102	51	59	78	69	103	35	110	105	112	71
51751	0	10	7	1	4	5	0	0	1	6	0	0	3	0	0	14	4	1
51752	1739	2626	3109	2221	4185	3087	2879	3679	2883	1843	2326	1362	2951	5194	3281	3671	3072	1773
51754	2583	1667	4182	2462	1720	3387	3940	2407	1863	2438	1462	3693	2282	1374	5030	2251	1978	3317
51755	3207	3101	5296	4416	3983	5195	3958	3882	4037	2842	2412	4988	4421	6559	4820	5269	4222	3353
51759	2823	2508	3292	3313	2766	3230	3491	3385	3501	2163	2572	3234	3260	3103	3470	3305	3201	2964
5176	1121	15894	2832	2028	24372	7640	3601	11906	7703	2271	6193	2828	4337	7408	5888	5971	21241	1837
51760	147	328	1676	240	465	655	87	677	398	19	561	713	142	314	2546	411	573	1007
51761	86	581	1007	125	927	455	201	1040	174	145	586	1833	507	2177	752	464	928	1746
51762	663	1257	3478	837	1740	3048	992	1321	2101	658	930	3239	1184	2319	2680	1391	1755	2330
51763	2304	1730	1747	2384	2030	1742	2807	2197	1904	1611	1453	1953	1991	2292	2057	2139	2304	1868
51764	11	21	45	4	5	54	11	12	10	1	8	48	4	0	43	4	6	43
51765	2290	1614	2372	2825	1510	2605	3221	4284	4320	2108	3630	2750	4209	2968	1729	3398	2337	1216
51768	3144	3344	4754	4488	4175	3970	4167	5916	4204	2503	4563	4797	4491	5839	4932	4980	4422	3150
51773	3796	3365	6847	5665	4067	6407	6158	4931	5596	3926	3389	8021	6164	8227	7729	7461	4484	5921
51776	14808	3769	3629	16560	3773	4687	28296	5656	16449	20143	3529	11140	13369	6605	5434	13428	4016	4186
51778	13722	990	612	11793	444	1513	16576	2036	7198	10800	1273	4359	5464	614	1136	4045	678	1349
5178	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1
51780	7065	4603	12303	8250	5610	11582	10675	6869	9912	7679	4400	13333	8949	8162	11355	9549	5856	8563
5179	374	2780	416	639	4616	560	273	1230	291	50	698	212	1020	2928	315	1122	7571	481
518	15765	6651	7289	15829	8226	7543	23958	8781	12470	15296	7341	9781	10699	3620	7741	9499	8020	6063
51802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51804	341	455	568	506	384	865	518	297	692	354	229	236	427	938	449	675	583	425
51805	443	147	293	512	269	252	578	273	406	445	127	369	298	205	249	292	202	281
51806	0	14	0	4	14	0	0	12	1	0	42	0	1	2	0	0	2	0
51807	225	108	204	190	80	146	248	166	305	199	142	172	162	140	140	149	148	157
51808	1563	1704	3149	2238	2299	3019	1787	2485	2547	1285	1639	3227	2509	3091	3507	2813	2620	2673
51809	1004	1124	2276	1268	1724	2104	1191	1705	1484	746	1312	1878	1635	1952	2436	2004	1254	1408
51816	623	76	1982	423	97	2260	565	120	2731	442	165	3830	317	182	1690	558	68	1168
5184	5133	7024	7102	5364	9928	6629	5819	9993	5964	4036	6405	5925	6519	6233	7925	6735	8748	4984
5187	1832	886	2894	1725	858	2963	3359	1388	2321	1989	926	2936	1433	824	2545	1429	947	1998
5188	1612	899	1563	1926	1031	1417	1968	1475	1561	1410	989	1461	1773	766	1474	1575	1062	1018
5189	1065	763	1427	1259	953	1593	1644	1109	1369	958	760	1493	1378	1526	1331	1519	996	916
5190	3160	2304	5965	2885	2432	4996	4360	3084	4738	3281	1831	5432	3195	2097	6472	2999	2691	4187
5191	540	248	296	662	457	379	856	412	771	611	312	413	480	229	364	462	349	308
5192	1943	1336	2304	1717	1397	2049	2174	1365	1439	1541	1007	1806	1349	951	2563	1681	1537	1821
5193	632	593	835	739	604	648	753	612	498	561	458	609	901	922	980	877	701	725
5194	1480	1155	1460	1957	1524	1459	2398	1625	1984	1309	1323	2359	2025	2187	1574	2172	1416	1366
5195	2003	1626	2208	2300	1952	2527	2693	1964	2322	1911	1319	2197	2076	1160	2496	1877	1903	1885
5196	2	16	2	0	39	0	14	32	1381	0	19	1	0	0	4	0	13	0
5197	0	0	4	2	0	0	2	0	71	0	2	0	0	0	0	0	2	0
5198	3116	3085	12435	3584	3490	9739	3304	3235	4283	2417	1883	5584	3908	4385	6619	3976	3683	3685
5199	3	13	30	1	3	126	4	28	85	18	7	6	0	27	9	3	5	16
52	3298	3081	6521	3890	4365	6608	4706	5106	5542	2884	3667	5489	3869	3376	5864	3630	4251	4416
5201	3137	1875	3025	3145	2544	3626	3654	2824	3171	2499	1874	3210	2416	1365	3480	2561	2395	2961
5202	2187	1754	3364	2355	2541	3336	3840	2411	2967	1983	2001	3291	1690	945	3703	1567	2350	3497
5203	691	495	825	640	679	1041	852	845	967	551	664	1081	507	443	969	592	683	1065
5204	4618	4808	5543	5313	6970	5637	7283	7442	6526	4169	6314	5499	5590	2660	6663	5440	7272	4265
5205	807	2434	334	842	4665	535	1072	2051	1314	498	1468	727	459	4424	805	879	1466	749
5207	16	17	22	4	12	32	17	9	39	7	22	109	30	35	16	5	19	31
5208	1895	1396	837	2909	1999	860	3319	1715	1451	1863	1189	1321	2594	2676	1276	2739	1359	909
5209	1707	3335	11517	2026	4911	12677	2357	1939	3865	1331	1099	10367	2000	2551	6543	2047	1821	10155
521	3034	1556	1725	2771	2870	1667	4493	2286	2876	2563	2564	1734	1594	450	2305	1480	2331	1456
5210	220	1124	3924	187	2973	5405	253	624	1953	108	455	1849	230	604	1510	226	621	1575
5211	9770	18716	15226	9306	24200	16611	10215	17980	11268	6980	11687	13155	11600	17942	15201	12833	19714	12018
5212	15	233	23	50	360	205	25	248	66	5	110	8	63	423	37	38	301	105
5213	13791	4617	8964	13522	4996	8454	25420	9782	12816	18445	6958	14030	10819	5719	9541	10086	6110	7926
5214	44977	10116	10983	35347	7444	16172	66789	11104	36775	48294	8454	24714	19090	4715	10596	16906	7439	14412
5216	35583	36602	38323	32738	37588	37577	38323	35316	46995	23856	27081	28065	23588	9958	39521	26545	40281	24285
5217	7826	6842	15288	8122	8270	13972	11241	10445	11243	7206	8118	14527	9087	7535	15435	8689	9380	14789
5218	4361	2864	4505	5328	3197	4147	5744	4983	4206	4289	3243	5283	5611	5189	5039	6408	3944	3982
522	5720	2660	2924	6307	3508	3197	10449	4129	6217	6808	3271	4077	4336	1020	3890	3532	3326	2909
5222	0	0	8	0	0	25	3	0	5	0	0	5	2	0	1	0	0	1
5223	8890	5713	16295	9651	7982	15477	10367	6815	12136	7009	4936	13331	7247	4380	10759	7164	6538	11716
5224	4391	636	520	4080	382	677	8295	1051	4615	7208	694	2675	2588	562	706	1579	479	576
5225	0	12	0	0	21	0	0	3	0	0	4	0	0	0	0	0	20	0
5226	7637	8237	16123	6626	8859	15017	11802	11453	10414	7593	7361	13692	7715	10495	13809	7822	9477	10057
5228	35	665	784	43	993	1411	56	598	1826	82	329	423	99	234	467	260	759	277
5229	1330	1057	1237	1826	1229	796	1650	1363	1481	1111	949	1395	1654	2454	1600	2153	1369	1001
523	2320	2521	4659	2865	3190	3070	2571	3946	2703	1674	2835	5725	4538	8540	4761	5670	3687	5761
5230	14019	13070	28667	14695	21321	27254	18954	13315	22550	12293	9217	25667	14364	12092	19434	14748	12992	24392
5232	0	0	5	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
5236	7481	5882	3438	8386	7843	4077	10993	9537	7783	7340	6287	4932	8593	6418	3823	9112	7212	2846
5238	1837	2918	2905	2601	3486	3155	2868	3834	3579	1567	2425	2992	3402	4849	3311	4155	3860	2215
5239	6270	896	964	5802	940	3574	11231	1646	5201	7671	906	3281	3648	1011	1641	3213	785	1004
5241	332	57	30	504	34	465	195	61	107	85	19	41	83	52	32	222	45	47
5243	518	5691	86	1102	7346	147	248	10067	75	39	7480	125	3702	12074	55	2982	7839	78
5244	316	104	75	367	88	91	729	127	597	519	121	384	240	129	123	139	79	128
5245	9837	7797	10948	10702	9550	10335	12084	9605	10626	8377	7208	7864	9721	4842	9715	8656	9205	6303
525	4	22	20	9	15	41	13	97	43	2	67	28	2	0	29	6	33	13
5250	24213	17159	18920	27038	19652	20117	36566	24514	27047	20879	16819	23820	25050	18284	20787	25548	23720	13598
5251	10	7	102	2	43	45	9	9	44	4	12	74	14	12	126	25	11	137
5252	108	11	19	81	19	27	192	17	34	125	3	35	74	3	27	95	8	19
5253	4692	3650	7974	4834	3693	7107	7794	4175	5967	5463	3171	9275	5178	5064	8592	5595	4009	7705
5255	652	334	1077	839	289	219	1324	501	1104	752	345	898	782	847	875	939	366	423
5256	1330	1590	1709	1502	2711	1767	2136	1560	2156	1388	1096	2157	1914	1644	1796	1850	1510	1187
5257	3765	2962	5212	4073	3814	4378	5643	5535	6065	4207	3554	5976	5329	5687	5201	5046	3921	3088
526	3573	3657	6115	4757	5319	6227	4359	5431	4813	2981	3651	6574	5216	5824	6926	5968	4799	6612
5260	22	29	47	20	33	29	33	14	31	19	9	25	31	68	97	52	26	91
5261	1564	1439	1674	1497	1488	1564	1867	1703	1490	1203	1352	1275	1505	859	1627	1369	1892	1243
5264	1778	899	766	1938	1169	750	3270	1488	1912	2458	923	1447	1531	707	1087	1513	1198	722
5265	0	3127	1168	11	8821	2619	38	2996	21522	13	1715	15610	1298	571	695	1529	1484	633
5266	49	121	0	16	91	0	0	17	2	4	19	0	8	0	0	130	106	6
5267	0	320	37	0	865	76	0	299	518	0	186	472	18	129	4	25	190	10
5268	4	4	0	0	8	2	0	6	0	0	6	0	0	8	0	0	20	0
5269	3955	3157	1824	4117	4994	2055	5997	5190	4601	3840	3821	2624	3582	2474	2885	4074	3886	1577
527	16881	14036	15340	15189	14758	16646	19001	16100	15504	12545	12586	16405	11068	4751	19480	10958	17561	19094
5270	14606	23629	6976	19119	29983	6642	28536	27031	15060	13022	14542	8398	9545	20202	9222	15946	32253	9700
5271	367	332	244	432	397	313	230	303	392	108	225	312	424	413	376	580	519	343
5272	981	2583	1338	1557	3072	2191	1647	3245	5427	924	2748	1126	3638	7317	995	3584	3872	448
5273	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0
5274	449	115	877	270	188	314	1225	229	454	1151	141	653	284	155	1133	288	124	996
5275	0	0	4	0	0	0	0	0	0	0	0	0	0	0	33	0	4	0
5276	0	0	33	0	0	14	0	0	0	2	0	7	0	0	26	0	0	38
5277	321	282	521	293	330	506	404	328	443	261	200	424	295	520	279	331	274	278
5279	844	1042	1376	1025	1296	1467	1142	1483	1386	569	1092	1334	964	821	1737	1020	1393	1250
528	3023	2163	2831	3482	2726	2632	3577	3298	2772	2375	2445	2903	3125	3496	3406	4187	3009	2808
5281	200	266	422	404	392	351	379	314	393	188	222	358	212	210	385	242	349	282
5283	585	618	707	642	748	850	995	839	778	577	503	758	774	572	799	741	763	614
5284	0	133	0	0	61	8	1	228	0	0	388	0	3	521	0	34	164	0
5286	3269	3028	4345	4604	4423	4994	4541	3804	3872	3153	3001	3884	4215	6715	4496	5513	4054	2701
5287	1499	2101	5793	1513	3016	6318	2094	1786	3156	1907	1184	6861	1619	2958	3706	2182	1827	3669
5288	1	6	4	0	4	15	0	0	49	0	0	12	0	0	2	0	15	0
5289	2056	1473	2789	2611	1849	2770	2514	2500	2253	1639	1612	2562	2784	2705	2877	3327	2200	2071
529	8102	5647	3137	8535	6631	3562	10771	7459	5923	6846	6154	4270	7874	3903	3871	6770	8720	3578
5290	2267	1492	1822	2701	1787	1753	3464	1986	2269	2213	1177	2685	2372	3144	2308	2783	1807	2395
5291	1475	1107	1184	1837	1756	813	2223	1587	1698	1517	1036	1636	1699	2003	1444	1931	1116	1329
5292	6798	4220	2873	3939	4845	4395	12027	3814	5056	5583	2941	3452	2318	2127	3050	3275	3766	2461
5293	1803	1419	551	2135	1005	795	1823	1456	823	1216	921	1042	1728	1694	869	3375	1505	885
5294	8	65	14	73	76	60	2	90	110	20	20	14	108	79	20	155	65	3
5295	6717	6388	5174	7443	9908	4719	6568	8781	7416	4205	5965	7820	11039	16296	6717	9568	9206	4981
5296	20748	24173	21585	17820	25251	20642	20773	23881	16891	15007	15899	21362	17129	19639	25876	21501	26464	18204
5297	8142	5896	5013	8692	6592	5915	10676	7884	7891	7618	5297	7144	9253	9922	6300	9860	7494	5215
5298	5025	4678	5485	5702	5197	5409	6526	5878	5614	4073	3903	5974	5957	5452	6139	6405	6536	4857
53	3046	2814	3762	3355	3393	3824	3287	3180	4186	2444	2224	3699	3025	2281	5237	3757	3014	3182
5300	6979	3899	8539	6427	4584	8236	9372	4852	7133	6749	4069	6707	4241	1366	8873	4295	4978	6363
5301	3	2	4	1	1	0	1	0	0	0	0	1	3	0	0	1	1	2
5303	878	525	1398	887	745	1289	1235	743	1609	562	715	1344	621	299	1168	610	786	960
5304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5305	1296	1527	1898	1571	1765	1929	2038	1714	2386	1429	1280	2339	1927	2418	1857	2351	2132	1439
5306	6766	4464	7751	7609	5338	6972	9369	6114	7697	6745	4221	8843	6898	6450	8204	7532	5792	7636
5307	28	1206	1775	44	1617	14243	85	1380	7847	104	923	299	118	1278	1899	141	1441	339
5308	2596	1927	3792	2757	1728	10514	2667	1834	6261	2287	1305	414	2687	1139	2608	2632	2365	757
5309	7	9	151	11	13	81	22	26	153	18	0	22	13	0	21	1	31	33
5310	35547	18422	22865	27983	16454	25929	36597	13290	20281	26369	8001	25202	17210	16387	28924	24089	21264	26108
5311	5816	4406	3410	7034	5030	4615	5718	5416	4847	4028	3899	3612	5950	5763	5370	9691	6043	3374
5313	2	0	6	1	1	1	0	3	0	1	0	1	2	0	0	2	0	0
5314	0	8	20	0	8	24	0	10	113	0	0	140	2	0	14	0	2	24
5315	48898	36948	83623	53045	44620	81526	60708	31322	58602	44120	21932	64323	43726	32348	58933	44932	38305	52600
5316	1311	1182	1770	1460	1213	1891	2011	1616	1912	1315	1234	2669	1426	2075	1902	1600	1701	1980
5317	15	14	31	10	5	83	18	26	41	13	2	20	18	2	11	15	55	73
5318	21361	5494	3447	21166	4550	6970	26385	8456	21434	18694	5657	12906	14842	5825	6837	15341	5161	5383
5319	1	9	10	13	3	5	12	16	19	0	0	10	2	0	16	4	17	5
5320	384	16525	32	191	37117	246	36	10934	155	9	7675	20	1135	8179	52	3279	28584	9
5321	141	518	150	238	791	206	148	507	189	70	277	61	300	590	95	427	620	92
5322	0	9	0	14	0	1	11	0	2	7	0	10	16	0	0	10	0	12
5324	1050	690	1307	1180	860	1711	1883	811	1575	1372	512	1250	1181	1352	1584	1589	1034	793
5325	911	5053	2368	1226	6421	4485	1699	5843	3726	1109	3199	1770	1662	5925	2394	2177	7057	1170
5326	2459	2358	4779	2944	3666	4663	5312	3496	4167	3182	2267	4406	2347	3481	3625	2328	2315	2102
5327	3282	6367	2891	3940	5232	8727	9100	4402	12660	5332	2734	6860	2648	3765	6461	3365	6859	3384
5328	416	1323	180	538	2237	360	1199	481	1073	402	261	609	272	613	453	378	2047	468
5329	227	822	384	313	946	778	314	563	576	145	639	354	369	298	319	444	1041	334
533	7312	4129	6164	7571	5380	5817	9828	6066	6018	6212	5072	6380	4755	2326	7603	4868	5442	7078
5330	381	170	402	338	183	488	630	301	1541	704	133	377	376	146	321	280	206	200
5331	2262	4958	3684	2293	7225	3846	2322	6147	3069	1650	3513	2717	2841	4578	2998	2970	5143	2046
5332	1923	1729	990	1831	2748	783	3314	1653	1479	2383	1263	1913	1177	2701	839	1179	1684	1442
5333	778	1048	2408	977	1232	1848	1335	1349	1315	677	795	1625	1056	977	2233	1248	1323	1099
53335	363	289	1043	398	447	1162	650	376	732	407	275	3900	253	433	1623	276	187	3514
53336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53339	7534	4638	5097	8236	5671	5175	11866	5943	7680	7831	4278	6521	6085	3843	6483	6988	5675	5275
5334	1770	273	1740	1631	287	1258	2171	431	1615	1467	159	1969	962	319	2126	1516	288	1473
53340	56	77	649	83	108	567	61	79	175	50	32	374	104	54	820	122	143	298
53342	1754	2299	3172	1257	2526	2782	2212	2285	1311	1395	1201	1969	998	1027	4200	1417	2730	2686
53343	2169	2081	2333	2635	2658	2061	3190	3153	2537	2028	2154	2137	2206	2212	2411	2489	2734	1592
53344	864	464	674	1322	601	613	1047	709	937	771	405	959	947	859	623	1370	617	681
53345	170	76	140	186	107	165	141	115	179	139	100	110	130	133	113	166	87	76
53346	295	159	808	391	204	535	488	191	326	284	196	976	339	240	693	413	221	988
53347	0	0	7	0	1	0	0	0	6	0	0	1	0	1	4	0	3	0
53349	2365	1873	2286	2408	1881	2367	2712	2735	2679	1747	1616	2808	2680	3136	2976	3134	2407	2379
5335	6015	6032	14369	6651	6272	14358	6053	7987	8878	4245	5057	13034	7554	8525	13059	8787	8038	9205
53353	22	135	482	144	165	476	58	82	345	5	34	285	60	308	748	91	244	409
53354	1444	971	2423	1595	1619	2234	1913	1290	2014	1649	910	2010	1262	873	1511	1116	790	1267
53358	514	180	2242	748	225	2619	162	168	242	93	102	1497	244	188	2134	416	175	2678
5336	215	155	174	205	217	238	577	200	494	547	122	120	275	158	93	342	145	49
5337	1231	1036	403	1490	1325	622	2284	1650	1823	1569	1049	1079	1675	1542	569	1853	1101	285
53371	809	1021	2199	798	1450	1954	1211	1240	1865	876	731	1572	1374	1277	1650	1215	1216	1137
53373	2581	2199	1460	2255	2448	1969	4280	2375	3063	2916	1740	2038	2967	3174	1835	3764	2201	1105
5338	921	2095	1839	998	2209	1934	653	1761	1526	451	1288	1070	1756	2866	2029	1802	2722	813
5339	67203	47258	59386	62936	46698	65458	61299	42362	56735	45497	25638	52292	44674	67398	76909	61443	61794	52143
534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
5340	0	306	266	6	603	522	5	272	3680	0	10	1655	525	14	73	470	39	37
53405	4627	3480	372	7743	2139	696	8103	6793	5158	4367	4781	3660	7013	6734	1268	7779	3996	682
53407	1223	1194	1739	1657	1636	2195	1458	2055	2228	1030	1401	1603	1794	1745	1930	1854	1779	1227
5341	2	0	4	8	2	341	3	0	1642	4	0	0	1	0	2	5	0	2
5342	11	5	23	9	13	8	5	15	26	6	2	24	7	26	22	8	16	7
5343	5	14	11	5	2	8	6	6	10	11	2	19	1	13	13	5	17	6
5345	0	22	73	1	75	47	0	17	253	2	2	114	0	0	129	4	7	22
5346	10	18	52	10	26	61	1	2	251	16	3	159	50	72	56	44	23	25
5347	457	1229	4639	633	1177	4031	354	1208	2862	356	907	2696	952	616	2987	589	1365	1021
5348	4927	1233	565	3451	1095	962	7588	1400	3555	4732	934	2078	1803	163	1162	1255	1386	1085
5349	8	2864	2	11	6520	16	0	975	28	4	745	1	8	361	8	12	1296	6
535	4027	3019	5510	4428	3287	4235	4184	4428	4037	3252	3397	6968	3968	4084	6117	4289	3976	7167
5350	57021	7203	3973	67681	3950	8566	134375	12269	58772	88986	8368	34171	35795	4754	10287	33653	6250	10901
5351	12407	12506	15054	11641	15524	19369	18735	15296	20467	12390	8387	13193	9848	9644	14791	12617	14966	10296
5352	4060	7009	7057	7447	11325	6989	4367	9278	6082	2713	7341	4478	7758	9818	6505	11785	8868	3532
5354	3	9	3116	15	4	639	11	11	114	9	4	1288	5	4	2615	6	17	1334
5355	4543	3711	1028	4916	4480	2430	6461	3568	4038	3658	2408	2239	3742	2392	2117	3241	4510	2158
5356	2618	2071	3559	3194	2616	3957	3227	2750	3145	2320	1963	3781	3701	2641	4027	3794	2778	2613
5357	445	873	180	525	1734	248	413	829	355	213	660	303	292	1184	179	433	458	151
5358	9525	11197	7240	12674	13636	8789	8205	19599	11946	4825	13595	7884	19505	18454	10827	24859	15218	6259
5359	962	2086	3885	1514	3307	3542	1577	2049	5630	769	1467	2262	1282	1809	3388	1803	2653	2706
5360	3466	7040	16530	4198	8253	10907	7798	10445	9686	4497	7289	5043	7260	4833	23555	9850	9988	8369
5361	24619	16873	33589	23188	15713	30368	28745	17276	22077	20166	10743	33654	15915	20773	35185	23405	19238	25470
53615	18911	14775	22975	15224	15343	20966	17689	13908	14287	12533	9431	16209	13773	10225	23305	14783	16454	14999
53616	100	159	1210	141	241	939	282	190	347	267	111	1695	190	131	1134	263	199	1721
5362	3497	2241	7998	3430	2209	6853	4027	2131	5256	2815	1173	19749	3087	3559	9332	2842	2208	15777
53630	0	83	5	0	100	27	0	123	80	0	32	1	2	87	16	4	48	15
53632	0	0	18	0	1	0	0	3	15	0	0	1	0	0	0	1	0	0
53635	13093	9718	22388	11184	10768	21618	16576	13042	13776	12076	8949	19937	10215	5627	20887	10395	12630	14279
53637	98	257	132	152	162	152	268	232	706	199	125	214	169	204	234	202	239	96
5364	9299	12925	16277	10512	12692	11818	6285	17421	7149	4360	11842	12274	15862	18446	16509	17143	18116	9300
5365	2382	989	771	2072	814	781	1019	1299	816	699	730	741	1411	907	1206	2043	1193	1163
5366	141	239	624	133	268	527	241	208	478	107	109	389	234	147	540	400	266	384
5367	1	3	1	0	1	10	0	2	3	0	5	0	0	0	0	0	3	1
5368	2	2	138	0	2	35	0	1	12	0	0	804	12	2	122	4	2	317
5369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
537	13162	9309	13401	12888	10296	11645	15967	13123	11411	10791	8626	13263	10312	6735	17204	10790	11804	12871
5370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5371	2877	3596	5024	3187	3981	6275	3070	3282	5188	1895	2226	3951	3316	2982	5458	4271	4116	4567
5372	1983	2032	1952	1703	2810	1736	2851	2646	1866	1913	1722	2129	1476	1222	2727	1429	2640	1833
5373	1020	1494	1376	1283	2113	1800	1209	1783	2146	716	1444	1122	1116	1631	1335	1571	2048	1071
5375	0	15	387	3	35	2	0	40	2	0	44	17	18	12	461	12	15	573
5376	2782	3316	1845	3220	4634	2107	4758	2834	4034	3056	1753	2708	2622	2834	3113	2959	4170	2341
5378	724	675	1464	910	954	1383	884	805	1133	674	608	1251	885	817	1123	832	931	868
5379	465	279	558	460	425	480	634	458	580	401	442	471	446	364	652	453	479	520
538	1119	1889	1231	1514	2788	1191	1603	2582	1196	957	1973	1298	2964	6606	1606	3136	3543	934
5380	10	12	13	16	7	8	7	21	4	18	21	10	15	5	15	11	15	14
5382	109	76	133	99	85	113	187	145	65	66	98	201	183	75	149	134	119	222
53820	4	22	288	2	5	767	6	35	263	0	5	43	14	4	224	6	21	144
53822	23	105	510	24	130	361	29	194	45	8	300	944	85	0	450	60	168	961
53826	6876	2881	9462	5327	3089	7908	14318	3945	12678	11166	1795	16321	5241	2018	11908	4062	3202	11113
53827	1236	2271	1057	1295	3110	1224	1559	2387	1560	816	1765	711	1539	815	721	1654	2603	536
53828	0	0	0	0	0	0	0	0	6	0	0	2	1	0	2	0	0	0
53829	0	0	0	0	0	18	0	0	65	0	0	0	0	0	0	0	1	0
5383	94	26	72	62	55	33	147	39	30	84	42	64	77	43	70	76	65	36
53831	0	0	0	0	0	33	1	0	22	1	0	0	0	0	2	0	1	0
53832	311	104	94	288	161	66	348	132	356	256	112	211	149	132	118	178	109	184
53833	2	23	65	10	30	14	20	10	54	32	27	34	9	0	52	28	27	18
53834	6408	6958	11255	5737	6846	6462	7709	8621	4865	4437	5901	6971	5074	6347	12399	5666	8891	4931
53836	0	2	2	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0
53838	2929	3067	2269	2708	3341	2563	3042	3436	3222	1944	2095	2382	2638	2186	2563	2843	3639	2097
53840	0	0	2	2	0	0	1	0	3	0	0	0	4	5	1	0	2	0
53841	2	260	2	8	491	5	1	235	4	2	149	7	1	42	9	1	144	7
53842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53844	84	207	1141	95	294	895	98	376	314	47	181	956	106	380	1257	217	345	1400
5387	276	174	359	247	267	358	266	263	288	142	114	315	156	280	346	249	202	317
539	8565	4770	6628	10289	6643	7607	15527	7569	10071	10365	5719	8474	8379	2998	7929	7099	6386	5919
53904	18	31	15	21	42	53	22	79	26	5	77	56	149	70	17	102	42	14
53905	90	44	112	41	43	111	54	27	109	22	28	161	46	92	107	68	46	139
53916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53917	2346	1688	1948	1957	2091	2015	3421	2333	2070	2261	1679	1902	1796	718	2312	1949	2060	2169
53918	2234	2164	2055	2729	2466	2152	3792	3225	3926	2299	1999	2695	1997	1856	2773	2529	2627	1909
53919	9	10	24	0	12	9	3	6	8	0	2	0	7	0	55	15	1	54
5393	1003	713	2036	988	851	2238	1137	998	1834	763	806	1560	953	519	1598	1028	974	1296
53938	545	470	754	752	633	865	811	850	886	507	518	934	856	395	814	679	646	574
5394	2865	2452	5186	3155	3002	5145	3113	3112	3934	2164	2223	4121	3200	2510	4589	3133	3155	3000
53940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53942	296	276	140	276	322	1004	383	308	762	278	161	728	220	746	198	269	443	340
53944	1227	1036	1879	1641	1441	2106	1468	1487	1744	1080	1025	2140	1670	2892	2066	1886	1452	1546
53947	7558	899	1255	6304	596	1209	11733	1183	6254	7447	819	4411	3183	412	1836	3056	699	1246
5395	577	568	1247	760	644	1196	844	810	912	417	504	1277	1009	1126	1217	1145	876	1188
5396	2148	2607	3217	2105	3285	7399	2070	1818	2821	1154	802	2163	1318	5100	2089	1696	3459	2697
53981	2701	2329	4541	3705	2666	4326	3858	2895	3442	2268	2036	3631	4018	4416	4166	4388	3127	2811
54	5	152	60	18	143	956	38	211	856	25	102	97	53	19	68	88	105	46
540	3243	4733	1340	5195	4808	3897	2405	12818	9128	1237	9054	1540	6561	8492	1757	7439	7340	1256
54014	2665	2357	4555	3237	2952	3882	3734	2957	3277	2397	2114	5776	3819	5842	5163	4500	3196	5223
54020	563	1238	2256	637	1648	1175	643	1000	1361	471	757	2356	644	667	3156	888	1043	1973
54033	39	36	46	30	31	53	55	35	10	24	33	94	30	2	66	49	15	62
54039	401	624	364	520	446	282	502	319	126	267	237	480	654	563	371	636	854	358
54055	1	6	0	4	11	8	2	36	0	0	41	0	6	12	0	0	21	0
